sentence,entity,standard_entity
这种情况考虑是致病菌急性感染，一般要在24时内处理的    。 不会无缘无故的感染，是在性生活之后出现的吗，还是去过宾馆浴池厕所等公共场所？,去过宾馆浴池,出入公共场所
长期的手淫过频一般会导致阴茎龟头的敏感性度过高，导致在性生活中，不能长时间的摩擦出现射精过快的情况，同时手淫可能会诱发前列腺炎等引起早泄，  这样你需要针对性神经敏感度和前列腺方面做检查 看这两个方面的影响程度,长期的手淫过频,手淫
近期有性生活吗  或者手淫  去过大众场所 温泉 浴池  足疗店 的情况吗？,去过大众场所,出入公共场所
都一年时间不短了。之前是否有接触陌生女性  一夜情 酒店酒店 浴池等场所吗,酒店,出入公共场所
以前有没有受过外伤呢？,受过外伤,外伤
嗯 现在还是单侧的 但是不要耽误了 后期加重了可能就会出现双侧问题  出现这个问题之前有没有过性生活 手淫 出入高危场所等情况呢？,手淫出入高危场所,手淫
有打个飞机，其他的没有,打个飞机,手淫
咱们这个之前有没有性生活 手淫或者出入一些公共场所呢？,出入一些公共场所,出入公共场所
高危之后身体皮肤起很多红血点,高危,不洁性生活
嗯，是有个可能的，前列腺疾病，尤其慢性前列腺，不良的生活作息   久坐 久站 熬夜   酗酒 等 都会导致欺复发的,  酗酒,喝酒
近期与性生活吗 或者手淫  或者去过大众场所  宾馆 浴池 足疗 洗浴等？,去过大众场所,出入公共场所
嗯 出现之前有没有性生活 手淫 出入高危场所等情况呢？,手淫出入高危场所,手淫
嗯，这样的情况属于是尿路感染的情况了，比如说性伴侣有妇科炎症传染的或者是手淫感染导致的，泌尿系统存在炎症都是导致尿液异常的,手淫感染,手淫
近期有接触过性生活或者说出入过公共场所么？比如说宾馆 洗浴 游泳馆这种地方,出入过公共场所,出入公共场所
嗯 像导致男性早泄的原因是比较多的 像手淫 性生活不规律 经常熬夜 酗酒 以及慢性炎症刺激等等 都是会导致男性龟头敏感阈值过高 诱发早泄 或伴随肾虚等等情况,熬夜酗酒,熬夜
长期的手淫过频一般会导致阴茎龟头的敏感性度过高，导致在性生活中，不能长时间的摩擦出现射精过快的情况，同时手淫可能会诱发前列腺炎等引起早泄，这样你需要针对性神经敏感度和前列腺方面做检查看这两个方面的影响程度,长期的手淫过频,手淫
这方面感染途径是比较多的，比如性交，出入公共场所，不注意个人卫生，戒除不干净公共物品等都可以感染引起,不干净公共物品,出入公共场所
冒昧的问一下  第一次出现之前有过不洁的性生活吗  如找小姐  一夜情 或是不了解性伴侣的健康状况？,找小姐 一夜情,找过小姐
恩 烟酒不只是对这方面 心脑血管 肾肺都有影响 不过您这个情况不是说戒了烟酒就能恢复的 而且病情也是在发展的过程 并发症越来越多你自己也能感觉的到,烟酒,喝酒
平常有什么不好的习惯吗 ？比如说  手淫  熬夜 憋尿 久坐之类的,憋尿久坐,憋尿
恩 你这个阵痛常见还是感染  致病菌侵入引起   性生活后出现的吗,  性生活,不洁性生活
你有没有一些坏习惯 久坐 熬夜 憋尿 不注意卫生的情况,久坐熬夜,久坐
是影响的，  手淫如果导致生殖器内部腺体发炎出现性功能障碍等 是 会影响到生育的, 手淫,手淫
嗯 近期有性生活吗 或者手淫的  或者去过大众场所 浴池宾馆  足疗店？,去过大众场所,出入公共场所
有爱人不性生活 老手淫干嘛？,老手淫,手淫
性交是感染这方面疾病的主要途径之一，除此之外，不注意个人卫生，戒除不干净公共物品等都可以感染引起,不干净公共物品,出入公共场所
是不是有去一些娱乐场所 酒店呢 性伴侣固定吗,娱乐场所,出入公共场所
通过你的描述考虑的是 敏感度阈值偏高 手淫 睾丸酮 性激素失调紊乱这些引起导致的,手淫睾丸酮性激素失调紊乱,手淫
出现射精带血最近有受过外伤的情况吗？,受过外伤,外伤
嗯 近期有性生活吗或者去过大众场所呢？,去过大众场所,出入公共场所
恩 那属于原发性早泄的   手淫的话容易损伤阴茎海绵体诱发性功能障碍的,  手淫,手淫
包皮过长对于男性危害很大，第一容易限制阴茎发育造成短小，第二龟头被长期包裹局部敏感引起早泄，第三，局部潮湿清洁不够产生炎症或感染，还容易导致性伴侣患有一些妇科病。所以说包皮还是有意无害的,清洁不够产,不注意卫生
平时有没有久坐久站 熬夜 酗酒 过度劳累的情况？,久坐久站,久坐
出现症状前有过性生活吗，尤其是找小姐 一夜情，或者出现宾馆 洗浴 桑拿等地方,找小姐一夜情,找过小姐
我第一次和女朋友打炮就几分钟,打炮,手淫
最近有受过外伤吗，现在看着睾丸有没有发红或是肿大的情况？,受过外伤,外伤
嗯  通过你的描述主要考虑的是 生殖腺体炎症 敏感度阈值偏高 手淫 睾丸酮性激素失调紊乱这些引起导致的,手淫睾丸酮性激素失调紊乱,手淫
恩 手淫需要戒除了  手淫力度大，一次手淫相当于6-7次性生活强度 容易诱发性神经的损伤和生殖腺体的过度充血炎症, 手淫力度大,手淫
这个引起的原因比较多 自己卫生不注意 环境 不洁性生活 高危的接触等都会导致,高危的接触,不洁性生活
有没有撞击到 或是受过外伤呢？,受过外伤,外伤
我先了解一下你的情况才可以判断    冒昧的问一下 有过不洁的性生活吗  如找小姐  一夜情 或是不了解性伴侣的健康状况？,找小姐 一夜情,找过小姐
你之前是不是有过手淫史？,有过手淫史,手淫
通过你的描述主要考虑的是敏感度阈值偏高 生殖腺体炎症  手淫 睾丸酮性激素失调紊乱这些引起导致的,手淫睾丸酮性激素失调紊乱,手淫
嗯，那你这个情况考虑是不排除泌尿系统急性感染或者前列腺炎症的问题导致的了，,泌尿系统急性感染,病菌感染
手淫过后第二天会有很多不顺心的事,手淫过,手淫
手淫过，昨天晚上锻炼很累，就睡了,手淫过,手淫
手淫过后几天包皮里面会肿会疼，而且骚问很重,手淫过,手淫
恩 冒昧的问一下 有过不洁的性生活吗 如找小姐  一夜情 或是不了解性伴侣的健康状况？,找小姐 一夜情,找过小姐
你这个年纪频繁的打飞机的话会导致早泄阳痿以及前列腺炎症,频繁的打飞机,手淫
是不是有一些不好的习惯  比如说久坐 憋尿  手淫 卫生习惯没有注意好？,憋尿 手淫,憋尿
是不是跟我以前打飞机频繁有关系,打飞机频繁,手淫
我这两个月阴茎没有渤起过，这两个月也没有和老婆同房过，腰酸背痛，耳鸣，短小，有手淫史，,有手淫史,手淫
但是坐久了确实尿频之类的,坐久,久坐
那么出现之前有接触性生活或者手淫吗？ 以及出现之前是否有去过大众场所 公共浴池 宾馆 桑拿等地方呢？,去过大众场所,出入公共场所
手淫过度频繁导致肾亏,手淫过度频繁,手淫
冒昧的问一下 有过不洁的性生活吗 如找小姐  一夜情 或是不了解性伴侣的健康状况？,找小姐 一夜情,找过小姐
您出现这个问题之前有没有经常出入过一些公共场所比如说宾馆 洗浴 游泳馆这种地方，或者说有接触过陌生女性呢,经常出入过一些公共场所,出入公共场所
恩 冒昧的问一下 出现这个之前有过不洁的性生活吗 如找小姐  一夜情 或是不了解性伴侣的健康状况,找小姐 一夜情,找过小姐
冒昧的问一下 出现这个之前有过不洁的性生活吗 如找小姐  一夜情 或是不了解性伴侣的健康状况,找小姐 一夜情,找过小姐
也就是以后都不要撸了，是吗,撸了,手淫
嗯 那出现症状之前是否有过不洁性生活  或者出入过宾馆 洗浴 桑拿等公共场所呢？,出入过宾馆,出入公共场所
这个不是一定 而是要看自身的情况     因为包皮过长，包皮包住龟头，长期的尿液、污垢刺激，容易引起泌尿系感染，也容易致龟头敏感度高，影响性生活质量，诱发早泄。,泌尿系感染,病菌感染
那属于刚出现  但是症状比较明显的是不是近期有同房或者手淫 或者去过大众场所呢？,去过大众场所,出入公共场所
我年轻的时候手淫过度频繁也有关系吗,手淫过度频繁,手淫
有没有过手淫 和去过大众场所 宾馆 浴池 游泳馆等？,去过大众场所,出入公共场所
请问一下 我之前找了个小姐 口的时候没带套 做的时候带了 估计也就2分钟就射了 请问会感染性病嘛,找了个小姐,找过小姐
嗯，包皮过长对于男性危害很大，第一容易限制阴茎发育造成短小，第二龟头被长期包裹局部敏感引起早泄，第三，局部潮湿清洁不够产生炎症或感染，所以要是发现有包皮过长，越早手术越好。,清洁不够产,不注意卫生
嗯，那时间也不短了，根据你的情况来分析看，现在的情况考虑是不排除泌尿系统急性感染，或者尿道里面有细菌和病毒侵入皮肤黏膜组织里面刺激性导致的问题了，也不排除是前列腺炎症一类的表现导致的问题了,泌尿系统急性感染,病菌感染
平时的话是久坐的工作环境吗 大量抽烟酗酒 吃辛辣刺激性食物？,久坐的工作环境吗大量抽烟酗酒,久坐
正常男性 抽烟喝酒都是正常行为现在大城市压力大不会引起生殖器疙瘩的 最主要还是受外界因素刺激形成的,抽烟喝酒,抽烟
割包皮抽烟喝酒会怎么样,抽烟喝酒,抽烟
主要是下午和晚上，坐久了比较累的时候,坐久,久坐
近期是否去了一些洗浴中心 酒店 娱乐场所呢？ 性伴侣固定吗,娱乐场所,出入公共场所
这是属于继性的早泄，提示自身存在诱发的病因，是不是有过手淫史呢？,有过手淫史,手淫
那你去过宾馆公共游泳池之类的地方吗,宾馆公共游泳池,出入公共场所
包皮过长对于男性危害很大，第 一 容易限制阴茎发育造成短小和萎缩，第二龟头被长期包裹局部敏感引起早泄，第三，局部潮湿清洁不够产生炎症或感染，还容易导致性伴侣患有一些妇科病，这情况属于一个保健手术，一般临床上是建议尽早做了的。,清洁不够产,不注意卫生
那咱们还是大意了， 两天了才想着问着你情况，之前有没有去过大众场所，比如宾馆、浴池、桑拿房，甚至是有过不洁性生活呢？,去过大众场所,出入公共场所
我在马来西亚，找了小姐，都是做爱带套了，是不是她给我吹的，她嘴里不干净,找了小姐,找过小姐
像常见导致的短小有包皮过长  手淫损伤阴茎海绵体 阴茎血流  性激素异常等, 手淫,手淫
恩，性生活后出现的尿道流脓现要考虑是交叉感染引起的尿路感染的症状了,交叉感染,病菌感染
手淫也是常见的病因的之一，  手淫力度大，一次手淫相当于6-7次性生活强度 容易诱发性神经和生殖腺体的损伤 导致时间短，或是勃起不好等症状的, 手淫力度大,手淫
这个和抽烟喝酒关系不大   出现这个情况前有没有性生活  或出入高危场所等？,抽烟喝酒,抽烟
出现前有过性生活吗，尤其是找小姐 一夜情，或接触宾馆 洗浴 桑拿等地方吗？,找小姐一夜情,找过小姐
饮食方面，腥辣刺激少吃，再就是久坐久站，抽烟酗酒等避免,抽烟酗酒,抽烟
去过酒店。旅游时候,酒店,出入公共场所
嗯  手淫容易导致阴茎海绵体受损  且手淫刺激很大会降低射精阈值 增大龟头局部敏感度 容易导致早泄 阳痿的情况产生, 手淫,手淫
长期过度手淫怎么治疗,长期过度手淫,手淫
恩抽烟喝 酒都是现在人的生活习惯了 这个不至于导致早泄阳痿的 还是有别的病因存在的,抽烟喝酒,抽烟
恩   出现这个情况像久坐 久站 或酗酒  熬夜 手淫  辛辣都容易加重,久坐久站,久坐
这个抽 烟熬夜很多人都有一般都是很普遍的问题了 这个方面的话并没有太大关系 通过都是病因冬至的,抽烟熬夜,抽烟
