sentence,entity,standard_entity
你的属于典型的感染导致的   像细菌病毒感染刺激尿道内组织  导致内部损伤 形成疼痛 烧灼感等,疼痛烧灼感,有点疼
星男性尿液有泡沫今年49岁,尿液有泡沫,尿里有泡沫
那你这个疼痛，应该也不是表皮疼吧，应该生殖器内部也是有隐痛的情况是吗？,表皮疼,有点疼
男人小便有泡沫怎么回事,小便有泡沫,尿里有泡沫
刚才说勃起也不好了是吗,勃起也不好,硬不起来
我是男土，今年六十四岁。尿有泡沫是怎么回事,尿有泡沫,尿里有泡沫
尿液泡沫考虑方面比较多了 主要是一个男性泌尿炎症 泌尿道中有产气菌存在时，尿液中可产生气泡,尿液泡沫,尿里有泡沫
右下腹隐痛的原因,右下腹隐痛,小腹疼
我34岁！现在勃起很困难,勃起很困难,硬不起来
像勃起异常 属于阳痿了。导致阳痿的原因是方面的 这样吧 你微信多少我加你详细讲一下这方面的治疗护理一些注意事项我看你手机在线避免掉线影响咨询了 这是临时窗口,勃起异常,硬不起来
有高潮射精。但射不出精液,射不出精液,不射精
"勃起慢,有时靠刺激才勃起",勃起慢,硬不起来
我的精子质量差怎么办,精子质量差,精子成活率低
然后最近发现尿尿有泡沫,尿尿有泡沫,尿里有泡沫
我肚疼,肚疼,小腹疼
不能完全勃起主要考虑是阴茎静脉供血不足，阴茎海绵体和尿道海绵体存在静脉漏的情况,不能完全勃起,硬不起来
男孩|3岁尿泡沫多绎查没异常何故?,尿泡沫多,尿里有泡沫
勃起很困难、起来很快就下去,勃起很困难,硬不起来
目前来看，属于急性发展，伴随小腹不适,小腹不适,小腹坠胀
我从过完节和老婆做爱，阴茎就很难勃起了还进不去,很难勃起,硬不起来
有疼痛 分泌物 瘙痒  红肿吗？,疼痛分泌物,有点疼
我有手淫十多年了，现在感觉勃起很困难,勃起很困难,硬不起来
手淫容易导致阴茎海绵体受损  且手淫刺激很大会降低射精阈值 增大龟头局部敏感度 容易导致早泄和阳痿的情况产生  可能之前的损伤的情况的,射精阈值增大,龟头敏感
单纯尿道疼痛在术后出现，一般常见于 病菌感染导致尿道损伤或手术伤口导致的牵扯性疼痛比较多，是一直疼？还是在排尿的时候才疼,牵扯性疼痛,有点疼
做爱的时候，刚插进去就想射是怎么回事,刚插进去就想射,早射
嗯 2分钟肯 定是不行的 正常像你这个年龄一般维持20分钟左右是没有问题的 很硬 但是时间不行 这个是早泄的问题 典型的性功能下降 在我院是很常见的,时间不行,早射
嗯，那你现在的情况是比较严重了，射精无力考虑是射精功能障碍的问题，小腹疼痛不排除是泌尿系统感染或者前列腺炎症的表现导致的了，这个情况需要引起重视，比较明显了，牵连的症状较多,射精功能障碍,不射精
而且做完还会勃起，涨的疼,涨的疼,有点疼
性功能是伴随男性一生的  很多人都觉着不疼不痒 所以不重视  只是在性生活得时候才觉着有心无力,有心无力,硬不起来
男的精子弱怎么办,精子弱,精子成活率低
做爱时间也短，腰酸,做爱时间也短,早射
有时间长，有时候短,时间长,不射精
就是时间不长就射了,时间不长,早射
你目前性生活的时候有出现时间下降，射精没有力度，勃起硬度差的情况吗？,时间下降,早射
尿液泡沫不散是啥问题？,尿液泡沫,尿里有泡沫
我院是北京目前最大的不育不孕诊疗基地，像是精子活力低是我院的主要接诊范围，,精子活力低,精子成活率低
今天发现吃饭恶心 然后呕吐 没有食欲,呕吐,其他
嗯，这方面咱们是可以检查看看内部的情况，是不是有器质性的损伤，导致的性生活时间有点短,性生活时间有点短,早射
有阴囊潮湿，腰酸乏力，小腹不适的情况吗 ？,小腹不适,小腹坠胀
您好最近我性欲减退，不能正常勃起，勃起不坚不久，阴囊潮湿？,不能正常勃起,硬不起来
阴茎勃起需要靠血流动脉支撑 如果勃起功能异常咱们首先考虑血流问题了 那这期间是就医过吗 还是治疗效果不好呢,勃起功能异常,硬不起来
嗯  你目前有什么影响吗  比如说性功能时间短硬度不好的,性功能时间短,早射
大夫我儿子尿有泡沫不知道什么原因,尿有泡沫,尿里有泡沫
嗯，什么时候检查确诊的是精子成活率低，睾丸小的情况呢,精子成活率低,精子成活率低
有，但很轻，时间也很短,时间也很短,早射
白色物与精液一样,白色物,白的东西
嗯 那时间是不短了   现在的出现严重的盗汗  多考虑是有一些炎症刺激引起的   平时是不是有伴随阴囊潮湿 小腹追涨或是全身乏力等情况,小腹追涨,小腹坠胀
撒尿有泡沫什么原因,撒尿有泡沫,尿里有泡沫
嗯，那时间不短了，尿里面有泡沫一般主要是不排除泌尿系统感染，前列腺炎症，肾炎一类的情况导致的问题了,尿里面有泡沫,尿里有泡沫
就是感觉自己每次勃起时间很短  也不怎么硬,勃起时间很短,早射
或者是阴茎无法勃起了，勃起不坚，中途疲软 。,阴茎无法勃起,硬不起来
神经敏感度高,神经敏感度高,龟头敏感
你这个想法就不对了，勃起不足说明咱们海绵体受损，或者从血不足，你继续手淫会明显的加重，导致海绵体萎缩就麻烦了,勃起不足,硬不起来
如果精子活力低是可以影响到的 按照你说的33,精子活力低,精子成活率低
前列腺液  b超指标都正常了，可还是尿频尿急，小腹胀,小腹胀,小腹坠胀
性生活的时候阴茎龟头敏感？,阴茎龟头敏感,龟头敏感
而且我射的块,射的块,早射
阴茎硬不起，精液量少怎么治。,阴茎硬不起,硬不起来
尿液泡沫多是考虑有炎症细胞 或是蛋白增多等情况导致的，不是正常现象,尿液泡沫多,尿里有泡沫
早上好 现在是完全不硬吗,完全不硬,硬不起来
你好，我的睾丸有点胀痛，蛋子老感觉往上跑怎么回事,睾丸有点胀痛,睾丸疼
性欲不好，精子质量低,精子质量低,精子成活率低
一周内没做爱，放进去就想射，这是怎么回事,放进去就想射,早射
感觉阴囊坠胀,阴囊坠胀,小腹坠胀
最近尿频，有炙热感，小腹胀，会阴涨，感觉有尿到时尿的不多。一会又有尿意，性生活短了，,小腹胀,小腹坠胀
轻度曲张一般是不会伴随疼痛的 当发展到中重度才会出现疼痛的情况  目前有阴囊坠胀 大腿根部 或小腹部疼痛 吗,阴囊坠胀,小腹坠胀
嗯 有小腹坠胀感是吗,小腹坠胀感,小腹坠胀
多年手淫导致阳痿，不举，尿不尽，吃啥中药,不举,硬不起来
您是精子质量不好吗？,精子质量不好,精子成活率低
尿里有泡沫是怎么回事？,尿里有泡沫,尿里有泡沫
男科病，不硬，时间非常短，性生活费劲,时间非常短,早射
这个精液活力低 也会多伴随精液畸形  A级精子相对也少的 这个影响到正常受孕的  肯定是有 原因导致这个精子活力低的,精子活力低,精子成活率低
那会检查他就说我的精子质量不好，别的也没说啥，就是改掉一些生活习惯啥的,精子质量不好,精子成活率低
典型的阳痿早泄、内分泌异常。,内分泌异常,其他
我蛋蛋疼,蛋蛋疼,睾丸疼
就是让我吃药口腔溃疡是什么原因,口腔溃疡,其他
我的左侧睾丸疼痛，不动不疼一动就疼，走路也疼，是怎么回事,左侧睾丸疼痛,睾丸疼
就是感觉阴茎太敏感了,阴茎太敏感,龟头敏感
精子活力低是怎么回事？,精子活力低,精子成活率低
精子活力不够,精子活力不够,精子成活率低
刚刚你是网页上面有咨询我把  说这个小便泡沫的问题的,小便泡沫,尿里有泡沫
小颗粒是一个，还是多个呢？,小颗粒,小颗粒
我还说呢，以前没有过，昨天弄了很久都没射精,没射精,不射精
除了流白色分泌物 有没有伴随 瘙痒 排尿刺痛 灼痛 尿分叉呢？,流白色分泌物,白的东西
白色小颗粒是在包皮里面吗？还是在冠状沟部位,白色小颗粒,小颗粒
目前除了尿频 尿量少 有没有尿急 尿分叉 尿等待  尿疼的情况,尿量少,尿量少
我尿频每次只尿一点点,尿一点点,尿量少
本人尿无力尿等待尿量少,尿量少,尿量少
嗯，那尽量不要备孕了。精子质量低首先是怀孕几率低，其次即使怀上了，那孩子的健康也是很难保证的,精子质量低,精子成活率低
现在是手淫，还是性交的时候勃起不起来呢,勃起不起来,硬不起来
这个建议看诊一下男科的  看看是否存在了肾虚 或者前列腺方面的症状导致牵扯性的疼痛的,牵扯性的疼痛,有点疼
你现在55岁的年龄段是不应该出现阴茎无法勃起的情况的，但是现在考虑前列腺炎存在炎症才出现性功能下降,阴茎无法勃起,硬不起来
包皮破裂过吗,包皮破裂,包皮紧
早泄指的是性时间短，射精快，阳痿指的是勃起时间短，中途容易出现疲软，严重了会出现勃起困难的,性时间短,早射
是那种白色颗粒,白色颗粒,小颗粒
阴茎龟头敏感怎么治,阴茎龟头敏感,龟头敏感
68岁长期不射精对身体有没有什么？,长期不射精,不射精
阴茎有异味亲阴茎会导致口腔溃疡吗？,口腔溃疡,其他
是继发性早泄的问题了 病因来导致的 你说的龟头敏感度太高是检查过吗,龟头敏感度太高,龟头敏感
一起就想尿尿，还尿不多,尿不多,尿量少
硬起来摩擦还有一点疼,有一点疼,有点疼
前一段时间有尿道炎，现在喝水尿少了是怎么回事？,尿少,尿量少
正常是不会出现的 多考虑是有病因刺激导致的  是牵扯性的疼痛对吗？,牵扯性的疼痛,有点疼
平时做爱不要为了延长时间 忍着不射,不射,不射精
"你现在是不是感觉阴茎龟头敏感,一接触刺激就很敏感时间不久就会无法控制射精是吗?",阴茎龟头敏感,龟头敏感
我是一名53岁的男子，十几年前发生过一似结石的症状，当时痛得厉害，可在去医院的路上又突然一下就好了，其间偶尔也发生了两次但一打消炎针就好了，最两年老是觉得左下腹时而微有涨痛，上月在医院检查一下却发现不是结石的症状，说是腺列炎开了两盒药，可吃了似乎没什么效果，讫帮我分析一下吧,涨痛,有点疼
对，龟头敏感 控制不住,龟头敏感控制不住,龟头敏感
龟头下方有一个白色的小颗粒,白色的小颗粒,小颗粒
男性下面疼是为什么,下面疼,有点疼
包皮开裂上什么药好？,包皮开裂,包皮紧
射精后龟头有疼痛感,龟头有疼痛感,龟头疼
尿尿的时候龟头疼痛,龟头疼痛,龟头疼
你好 医生  我阴茎 龟头是面长了白色颗粒,白色颗粒,小颗粒
但总是想去厕所，但尿的很少，有是也尿不出来,尿的很少,尿量少
早上勃不起了要不要治疗啊,勃不起了,硬不起来
晚上老是频繁射精怎么办,频繁射精,早射
阴茎的龟头下面一圈有小颗粒,有小颗粒,小颗粒
嗯  那这个咱还得进一步确诊下才行，像上个星期有个患者也是性时间短，勃起不好在当地综合性医院检查出前列腺,性时间短,早射
性功能减退一个月都没有  有心无力,有心无力,硬不起来
嗯 是有一圈白色的颗粒  比米粒要小一些  不疼不痒的吧？,白色的颗粒,小颗粒
那时间很长了，这个多是自身病因导致的，长期不射精 射精障碍不仅影响生育，对内部性腺也有有影响,长期不射精,不射精
那你精液目前除了有颗粒以外 有没有伴随发黄 浑浊 果冻状的情况出现？,有颗粒,小颗粒
嗯 按理说这时间不短了 这种问题都是逐渐下滑的 一天不如一天的 之前也是大意了 期间有看过或用药过吗？,逐渐下滑,其他
从高处跳下阴囊下面会有胀痛感，睡觉做梦有时也会疼，射精偶尔也会疼,胀痛感,有点疼
硬度够，时间不长,时间不长,早射
尿急，但每次尿的不多，但是感觉很急憋不住,尿的不多,尿量少
嗯 现在大腿内侧疼也是说明有牵引扩散了,大腿内侧疼,有点疼
控制不住就射，,控制不住就射,早射
我是想问 就是医生之前讲我阴茎包皮受感染 阴茎和蛋蛋疼,蛋蛋疼,睾丸疼
精子存活率低,精子存活率低,精子成活率低
硬不了多久就想射,硬不了,硬不起来
性时间短别说咱自己不尽兴，到时候满足不了女朋友，爱人也是挺尴尬的,性时间短,早射
尿急没有，主要是尿频，白天不尿频，主要是晩上，尿量不多,尿量不多,尿量少
尿尿尿道疼痛。下面流白色分泌物,流白色分泌物,白的东西
恩，平时有感觉 龟头部位有瘙痒 发红 小红点，小肉刺这种情况么？,小肉刺,小肉球
是龟头里面疼,龟头里面疼,龟头疼
摸着就感觉睾丸边上有个小肉球一碰那就疼,小肉球,小肉球
有点白色物体还有点臭,白色物体,白的东西
包皮开裂是什么原因？,包皮开裂,包皮紧
