,bz_bio,re_bio
40630,B_surgery,B_surgery
40631,I_surgery,I_surgery
40632,I_surgery,I_surgery
40633,I_surgery,I_surgery
40634,I_surgery,I_surgery
40635,I_surgery,I_surgery
40636,I_surgery,I_surgery
40637,I_surgery,I_surgery
40638,I_surgery,I_surgery
40639,I_surgery,I_surgery
40640,O,O
40641,O,O
40642,O,O
40643,O,O
40644,O,O
40645,O,O
40646,O,O
40647,O,O
40648,O,O
40649,O,B_item
40650,O,I_item
40651,O,I_item
40652,O,I_item
40653,O,O
40654,O,O
40655,O,O
40656,O,O
40657,O,O
40658,O,O
40659,O,O
40660,O,O
40661,O,O
40662,O,O
40663,O,O
40664,O,O
40665,O,O
40666,O,O
40667,O,O
40668,O,B_part
40669,O,I_part
40670,O,O
40671,O,B_physiology
40672,O,I_physiology
40673,O,O
40674,O,O
40675,O,O
40676,O,O
40677,B_part,B_part
40678,I_part,I_part
40679,O,O
40680,O,O
40681,O,O
40682,O,O
40683,O,O
40684,O,O
40685,O,O
40686,O,O
40687,O,O
40688,O,O
40689,B_part,B_part
40690,I_part,I_part
40691,O,O
40692,O,O
40693,O,O
40694,O,O
40695,O,O
40696,O,O
40697,O,O
40698,O,O
40699,O,O
40700,O,O
40701,O,O
40702,O,O
40703,O,O
40704,O,O
40705,O,O
40706,O,O
40707,O,O
40708,O,O
40709,O,O
40710,O,O
40711,O,O
40712,O,O
40713,O,O
40714,O,O
40715,O,O
40716,O,O
40717,B_cause,O
40718,I_cause,O
40719,I_cause,O
40720,O,O
40721,B_symptom,O
40722,O,O
40723,O,O
40724,O,O
40725,O,O
40726,O,O
40727,O,O
40728,O,O
40729,O,O
40730,O,O
40731,O,O
40732,O,O
40733,O,O
40734,O,O
40735,O,O
40736,O,O
40737,O,O
40738,O,O
40739,O,O
40740,O,O
40741,O,O
40742,O,O
40743,O,O
40744,O,O
40745,O,O
40746,O,O
40747,O,O
40748,O,O
40749,O,O
40750,O,O
40751,O,O
40752,O,O
40753,O,O
40754,B_datetime,O
40755,I_datetime,O
40756,O,O
40757,O,O
40758,O,O
40759,B_item,B_item
40760,I_item,I_item
40761,O,O
40762,B_datetime,B_datetime
40763,I_datetime,I_datetime
40764,O,O
40765,O,O
40766,O,O
40767,O,O
40768,B_frequency,O
40769,I_frequency,O
40770,O,O
40771,B_datetime,O
40772,I_datetime,O
40773,O,O
40774,O,O
40775,O,O
40776,B_symptom,O
40777,I_symptom,O
40778,I_symptom,O
40779,I_symptom,O
40780,B_frequency,B_frequency
40781,I_frequency,I_frequency
40782,I_frequency,I_frequency
40783,I_frequency,I_frequency
40784,I_frequency,I_frequency
40785,I_frequency,I_frequency
40786,O,O
40787,O,O
40788,O,O
40789,B_check,O
40790,I_check,O
40791,I_check,O
40792,I_check,O
40793,O,O
40794,O,O
40795,O,O
40796,O,O
40797,O,O
40798,O,O
40799,B_symptom,B_symptom
40800,I_symptom,I_symptom
40801,I_symptom,I_symptom
40802,I_symptom,I_symptom
40803,O,O
40804,O,O
40805,O,O
40806,B_cause,B_cause
40807,I_cause,I_cause
40808,B_name,B_name
40809,I_name,I_name
40810,I_name,I_name
40811,O,O
40812,O,O
40813,O,O
40814,O,O
40815,O,O
40816,O,O
40817,O,O
40818,O,O
40819,O,O
40820,B_symptom,B_symptom
40821,I_symptom,I_symptom
40822,I_symptom,I_symptom
40823,I_symptom,I_symptom
40824,O,O
40825,B_symptom,B_symptom
40826,I_symptom,I_symptom
40827,I_symptom,I_symptom
40828,I_symptom,I_symptom
40829,O,O
40830,O,O
40831,O,O
40832,O,O
40833,O,O
40834,O,O
40835,O,O
40836,O,O
40837,O,O
40838,O,O
40839,O,O
40840,O,O
40841,B_pysiology,O
40842,I_pysiology,O
40843,O,O
40844,O,O
40845,B_frequency,B_frequency
40846,I_frequency,I_frequency
40847,I_frequency,I_frequency
40848,I_frequency,I_frequency
40849,O,O
40850,O,O
40851,O,O
40852,O,O
40853,O,O
40854,O,O
40855,O,O
40856,O,O
40857,O,O
40858,O,O
40859,O,O
40860,B_othertreatment,O
40861,I_othertreatment,O
40862,I_othertreatment,O
40863,O,O
40864,O,O
40865,O,O
40866,O,O
40867,O,O
40868,O,O
40869,O,O
40870,O,O
40871,O,O
40872,B_frequency,B_frequency
40873,I_frequency,I_frequency
40874,I_frequency,I_frequency
40875,I_frequency,I_frequency
40876,I_frequency,I_frequency
40877,O,O
40878,O,O
40879,O,O
40880,O,O
40881,O,O
40882,O,O
40883,O,O
40884,O,O
40885,O,O
40886,O,O
40887,B_check,B_check
40888,I_check,I_check
40889,O,O
40890,O,O
40891,B_item,B_item
40892,I_item,I_item
40893,I_item,I_item
40894,I_item,I_item
40895,O,O
40896,B_part,B_part
40897,I_part,I_part
40898,O,O
40899,O,O
40900,O,O
40901,O,O
40902,O,O
40903,O,O
40904,O,O
40905,O,O
40906,O,O
40907,O,O
40908,O,O
40909,O,O
40910,O,O
40911,O,O
40912,O,O
40913,O,O
40914,O,O
40915,O,O
40916,O,O
40917,O,O
40918,O,O
40919,B_symptom,B_symptom
40920,I_symptom,I_symptom
40921,I_symptom,I_symptom
40922,I_symptom,I_symptom
40923,I_symptom,I_symptom
40924,I_symptom,I_symptom
40925,I_symptom,I_symptom
40926,I_symptom,I_symptom
40927,O,O
40928,O,O
40929,O,O
40930,O,O
40931,O,O
40932,O,O
40933,O,O
40934,B_pysiology,O
40935,I_pysiology,O
40936,I_pysiology,O
40937,B_datetime,B_datetime
40938,I_datetime,I_datetime
40939,I_datetime,I_datetime
40940,I_datetime,I_datetime
40941,I_datetime,O
40942,I_datetime,B_datetime
40943,I_datetime,I_datetime
40944,I_datetime,I_datetime
40945,I_datetime,I_datetime
40946,O,O
40947,O,O
40948,O,O
40949,B_item,B_item
40950,I_item,I_item
40951,O,O
40952,O,O
40953,O,O
40954,O,O
40955,O,O
40956,O,O
40957,O,O
40958,O,O
40959,O,O
40960,O,O
40961,O,O
40962,O,O
40963,O,O
40964,O,O
40965,O,O
40966,O,O
40967,O,O
40968,O,O
40969,O,O
40970,O,O
40971,O,O
40972,O,O
40973,B_fluid,B_fluid
40974,I_fluid,I_fluid
40975,O,O
40976,B_foodtherapy,B_medicine
40977,I_foodtherapy,I_medicine
40978,O,O
40979,O,O
40980,O,B_address
40981,O,I_address
40982,O,I_address
40983,O,O
40984,O,O
40985,O,O
40986,O,O
40987,O,O
40988,O,O
40989,O,O
40990,O,O
40991,O,O
40992,O,O
40993,O,O
40994,O,O
40995,O,O
40996,O,O
40997,O,O
40998,O,O
40999,O,O
41000,O,O
41001,O,O
41002,O,O
41003,O,O
41004,O,O
41005,O,O
41006,O,O
41007,O,O
41008,O,O
41009,O,O
41010,O,O
41011,B_pysiology,B_physiology
41012,I_pysiology,I_physiology
41013,O,O
41014,O,O
41015,O,O
41016,O,O
41017,O,O
41018,O,O
41019,O,O
41020,O,O
41021,O,O
41022,O,O
41023,O,O
41024,O,O
41025,O,O
41026,O,O
41027,O,O
41028,O,O
41029,O,O
41030,O,O
41031,O,O
41032,O,O
41033,O,O
41034,O,O
41035,O,O
41036,O,O
41037,O,O
41038,O,O
41039,O,O
41040,O,O
41041,O,O
41042,O,O
41043,O,O
41044,O,O
41045,O,O
41046,O,O
41047,O,O
41048,O,O
41049,O,O
41050,O,O
41051,O,O
41052,O,O
41053,O,O
41054,O,O
41055,O,O
41056,O,O
41057,O,O
41058,O,O
41059,O,O
41060,O,O
41061,O,O
41062,O,O
41063,O,O
41064,O,O
41065,O,O
41066,O,O
41067,O,O
41068,O,O
41069,O,O
41070,O,O
41071,O,O
41072,O,O
41073,O,O
41074,O,O
41075,O,O
41076,O,O
41077,O,O
41078,O,O
41079,O,O
41080,O,O
41081,O,O
41082,O,O
41083,O,O
41084,O,O
41085,O,O
41086,O,O
41087,O,O
41088,O,O
41089,O,O
41090,O,O
41091,O,O
41092,O,O
41093,O,O
41094,O,O
41095,O,O
41096,O,O
41097,O,O
41098,O,O
41099,O,O
41100,O,O
41101,B_item,B_item
41102,I_item,I_item
41103,O,O
41104,O,O
41105,O,O
41106,O,O
41107,O,O
41108,B_othertreatment,B_othertreatment
41109,I_othertreatment,I_othertreatment
41110,O,O
41111,O,O
41112,O,O
41113,O,O
41114,B_item,B_item
41115,I_item,I_item
41116,O,O
41117,O,O
41118,O,O
41119,O,O
41120,O,O
41121,O,O
41122,B_check,O
41123,I_check,O
41124,I_check,O
41125,I_check,O
41126,O,O
41127,O,O
41128,O,O
41129,O,O
41130,O,O
41131,O,O
41132,O,O
41133,O,O
41134,O,O
41135,O,O
41136,O,O
41137,O,O
41138,O,O
41139,O,O
41140,O,O
41141,O,O
41142,O,O
41143,O,B_symptom
41144,O,I_symptom
41145,O,I_symptom
41146,B_symptom,I_symptom
41147,I_symptom,I_symptom
41148,I_symptom,I_symptom
41149,O,O
41150,O,O
41151,O,O
41152,O,O
41153,O,O
41154,O,O
41155,O,O
41156,O,O
41157,O,O
41158,O,O
41159,O,O
41160,O,O
41161,O,O
41162,O,O
41163,O,O
41164,O,O
41165,O,O
41166,O,O
41167,O,O
41168,O,O
41169,B_symptom,B_symptom
41170,I_symptom,I_symptom
41171,I_symptom,I_symptom
41172,I_symptom,I_symptom
41173,I_symptom,I_symptom
41174,I_symptom,I_symptom
41175,I_symptom,I_symptom
41176,O,O
41177,O,O
41178,O,O
41179,O,B_symptom
41180,B_fluid,I_symptom
41181,I_fluid,I_symptom
41182,O,I_symptom
41183,O,I_symptom
41184,O,O
41185,O,O
41186,O,O
41187,O,O
41188,O,O
41189,O,O
41190,B_item,B_item
41191,I_item,I_item
41192,I_item,I_item
41193,O,O
41194,O,O
41195,O,B_datetime
41196,B_datetime,I_datetime
41197,I_datetime,I_datetime
41198,I_datetime,I_datetime
41199,O,O
41200,O,O
41201,O,O
41202,O,O
41203,B_part,B_part
41204,I_part,I_part
41205,O,O
41206,O,O
41207,O,O
41208,O,O
41209,O,O
41210,O,O
41211,O,O
41212,O,O
41213,O,O
41214,O,O
41215,O,O
41216,B_part,B_part
41217,I_part,I_part
41218,I_part,I_part
41219,O,O
41220,B_symptom,B_symptom
41221,I_symptom,I_symptom
41222,I_symptom,I_symptom
41223,I_symptom,I_symptom
41224,I_symptom,I_symptom
41225,I_symptom,I_symptom
41226,O,O
41227,O,O
41228,O,O
41229,B_part,B_part
41230,I_part,I_part
41231,I_part,I_part
41232,O,O
41233,O,O
41234,O,O
41235,O,O
41236,O,O
41237,B_part,B_part
41238,I_part,I_part
41239,I_part,I_part
41240,O,B_wechat
41241,O,I_wechat
41242,O,I_wechat
41243,O,I_wechat
41244,O,I_wechat
41245,O,I_wechat
41246,O,O
41247,O,O
41248,O,O
41249,O,O
41250,O,O
41251,O,O
41252,O,O
41253,O,O
41254,O,O
41255,O,O
41256,O,O
41257,O,O
41258,O,O
41259,O,O
41260,O,O
41261,O,O
41262,O,O
41263,O,B_symptom
41264,O,I_symptom
41265,B_symptom,I_symptom
41266,I_symptom,I_symptom
41267,O,O
41268,O,O
41269,O,O
41270,O,O
41271,O,O
41272,O,O
41273,O,O
41274,O,O
41275,O,B_datetime
41276,O,I_datetime
41277,O,O
41278,O,O
41279,O,O
41280,O,O
41281,O,O
41282,O,O
41283,O,O
41284,O,O
41285,O,O
41286,O,O
41287,O,O
41288,O,O
41289,O,O
41290,O,O
41291,O,O
41292,O,O
41293,O,O
41294,O,O
41295,B_symptom,O
41296,O,O
41297,O,O
41298,O,O
41299,O,O
41300,O,O
41301,O,O
41302,O,O
41303,O,O
41304,O,O
41305,O,O
41306,O,O
41307,B_emotion,O
41308,I_emotion,O
41309,O,O
41310,O,O
41311,O,O
41312,O,O
41313,O,O
41314,O,O
41315,O,O
41316,O,O
41317,O,O
41318,B_item,B_item
41319,I_item,I_item
41320,I_item,I_item
41321,I_item,I_item
41322,O,O
41323,O,O
41324,O,O
41325,O,O
41326,O,O
41327,O,O
41328,B_item,B_item
41329,I_item,I_item
41330,I_item,I_item
41331,B_item,B_item
41332,I_item,I_item
41333,I_item,I_item
41334,O,O
41335,O,O
41336,B_item,B_item
41337,I_item,I_item
41338,I_item,I_item
41339,I_item,I_item
41340,O,O
41341,O,O
41342,O,O
41343,O,O
41344,O,O
41345,O,O
41346,O,O
41347,B_item,B_item
41348,I_item,I_item
41349,O,O
41350,O,O
41351,O,O
41352,O,O
41353,O,O
41354,O,O
41355,O,O
41356,O,O
41357,O,O
41358,O,O
41359,O,O
41360,O,O
41361,O,O
41362,O,O
41363,O,O
41364,B_emotion,O
41365,I_emotion,O
41366,I_emotion,O
41367,I_emotion,O
41368,O,O
41369,O,O
41370,O,O
41371,O,O
41372,O,O
41373,O,O
41374,O,O
41375,O,O
41376,O,O
41377,O,O
41378,O,O
41379,O,O
41380,O,O
41381,O,O
41382,O,O
41383,O,O
41384,O,O
41385,O,O
41386,O,O
41387,O,O
41388,O,O
41389,O,O
41390,O,O
41391,O,O
41392,O,O
41393,O,O
41394,O,B_surgery
41395,O,I_surgery
41396,O,I_surgery
41397,O,I_surgery
41398,O,O
41399,O,O
41400,O,O
41401,O,O
41402,O,O
41403,O,O
41404,O,O
41405,O,O
41406,O,O
41407,B_symptom,O
41408,I_symptom,O
41409,I_symptom,O
41410,I_symptom,O
41411,O,O
41412,O,O
41413,O,O
41414,O,O
41415,O,O
41416,O,O
41417,O,O
41418,O,O
41419,O,O
41420,O,O
41421,O,O
41422,O,O
41423,O,O
41424,B_item,B_symptom
41425,I_item,I_symptom
41426,I_item,I_symptom
41427,I_item,I_symptom
41428,O,O
41429,O,O
41430,O,O
41431,B_symptom,B_symptom
41432,I_symptom,I_symptom
41433,I_symptom,I_symptom
41434,O,O
41435,O,O
41436,O,O
41437,O,O
41438,O,O
41439,O,O
41440,O,O
41441,O,O
41442,O,O
41443,B_tool,B_tool
41444,I_tool,I_tool
41445,O,O
41446,O,O
41447,O,O
41448,O,O
41449,O,O
41450,O,O
41451,O,B_symptom
41452,B_symptom,I_symptom
41453,I_symptom,I_symptom
41454,O,O
41455,O,O
41456,O,O
41457,O,O
41458,B_symptom,B_symptom
41459,I_symptom,I_symptom
41460,I_symptom,I_symptom
41461,O,B_symptom
41462,O,I_symptom
41463,O,I_symptom
41464,B_symptom,I_symptom
41465,O,O
41466,O,O
41467,O,O
41468,O,O
41469,O,O
41470,O,O
41471,O,O
41472,O,O
41473,O,O
41474,O,O
41475,O,O
41476,O,O
41477,O,O
41478,B_symptom,B_physiology
41479,I_symptom,I_physiology
41480,I_symptom,O
41481,I_symptom,B_symptom
41482,I_symptom,I_symptom
41483,O,O
41484,O,O
41485,O,O
41486,O,O
41487,O,O
41488,O,O
41489,O,O
41490,O,O
41491,O,O
41492,O,O
41493,O,O
41494,O,O
41495,O,O
41496,O,O
41497,O,O
41498,O,O
41499,O,O
41500,B_symptom,B_symptom
41501,I_symptom,I_symptom
41502,I_symptom,I_symptom
41503,I_symptom,I_symptom
41504,O,O
41505,B_symptom,B_symptom
41506,I_symptom,I_symptom
41507,I_symptom,I_symptom
41508,I_symptom,I_symptom
41509,O,O
41510,O,O
41511,O,O
41512,O,O
41513,B_age,B_age
41514,I_age,I_age
41515,I_age,O
41516,O,O
41517,O,O
41518,B_surgery,B_surgery
41519,I_surgery,I_surgery
41520,I_surgery,I_surgery
41521,O,O
41522,O,O
41523,O,O
41524,O,O
41525,O,O
41526,O,O
41527,O,O
41528,O,O
41529,O,O
41530,O,O
41531,O,O
41532,O,O
41533,O,O
41534,O,O
41535,O,O
41536,O,O
41537,O,O
41538,O,O
41539,O,O
41540,O,O
41541,O,O
41542,O,O
41543,O,O
41544,O,O
41545,O,O
41546,O,O
41547,O,O
41548,O,O
41549,O,O
41550,O,O
41551,O,O
41552,O,O
41553,O,O
41554,O,O
41555,O,O
41556,O,O
41557,O,O
41558,B_datetime,B_datetime
41559,I_datetime,I_datetime
41560,I_datetime,I_datetime
41561,O,O
41562,O,O
41563,O,O
41564,O,O
41565,O,O
41566,O,O
41567,O,O
41568,O,O
41569,O,O
41570,O,O
41571,O,O
41572,O,O
41573,O,O
41574,O,O
41575,O,O
41576,O,O
41577,O,O
41578,O,O
41579,O,O
41580,O,O
41581,O,O
41582,O,O
41583,O,O
41584,O,O
41585,O,O
41586,O,O
41587,O,O
41588,O,O
41589,O,O
41590,O,O
41591,O,O
41592,O,O
41593,O,O
41594,O,O
41595,O,O
41596,O,O
41597,O,O
41598,O,O
41599,O,O
41600,O,O
41601,O,O
41602,O,O
41603,O,O
41604,O,O
41605,O,O
41606,O,O
41607,O,O
41608,O,O
41609,O,O
41610,O,O
41611,O,O
41612,O,O
41613,O,O
41614,B_item,B_item
41615,I_item,I_item
41616,B_item,B_item
41617,I_item,I_item
41618,B_item,B_item
41619,I_item,I_item
41620,I_item,I_item
41621,I_item,I_item
41622,O,O
41623,O,O
41624,O,O
41625,O,O
41626,O,O
41627,O,O
41628,O,O
41629,O,O
41630,O,O
41631,O,O
41632,O,O
41633,O,O
41634,O,O
41635,O,O
41636,O,O
41637,O,O
41638,O,O
41639,O,O
41640,O,O
41641,B_surgery,B_surgery
41642,I_surgery,I_surgery
41643,I_surgery,I_surgery
41644,I_surgery,I_surgery
41645,I_surgery,I_surgery
41646,O,O
41647,O,O
41648,O,O
41649,O,O
41650,B_pysiology,O
41651,I_pysiology,O
41652,O,O
41653,O,O
41654,O,O
41655,O,O
41656,O,O
41657,O,O
41658,O,O
41659,O,O
41660,O,O
41661,O,O
41662,O,O
41663,O,O
41664,O,O
41665,O,O
41666,O,O
41667,O,B_virus
41668,O,I_virus
41669,O,I_virus
41670,O,I_virus
41671,O,I_virus
41672,O,O
41673,O,O
41674,O,O
41675,O,O
41676,O,O
41677,O,O
41678,O,O
41679,O,O
41680,B_item,B_item
41681,I_item,I_item
41682,I_item,I_item
41683,I_item,I_item
41684,O,O
41685,O,O
41686,O,O
41687,O,O
41688,O,O
41689,O,O
41690,O,O
41691,O,O
41692,O,O
41693,O,O
41694,B_emotion,O
41695,I_emotion,O
41696,I_emotion,O
41697,I_emotion,O
41698,O,O
41699,O,O
41700,O,O
41701,O,O
41702,O,O
41703,O,O
41704,O,O
41705,O,O
41706,O,O
41707,O,O
41708,O,O
41709,O,O
41710,O,O
41711,O,O
41712,O,O
41713,B_item,B_item
41714,I_item,I_item
41715,I_item,I_item
41716,O,O
41717,O,O
41718,O,O
41719,O,O
41720,O,O
41721,O,O
41722,O,O
41723,O,O
41724,B_part,B_part
41725,I_part,I_part
41726,O,O
41727,O,O
41728,O,O
41729,O,O
41730,O,O
41731,O,O
41732,O,O
41733,O,O
41734,O,O
41735,B_othertreatment,B_othertreatment
41736,I_othertreatment,I_othertreatment
41737,O,O
41738,O,O
41739,O,O
41740,O,O
41741,O,O
41742,O,O
41743,O,O
41744,O,O
41745,O,O
41746,O,O
41747,O,O
41748,O,O
41749,O,O
41750,O,O
41751,O,O
41752,O,O
41753,B_othertreatment,O
41754,I_othertreatment,O
41755,I_othertreatment,O
41756,I_othertreatment,O
41757,I_othertreatment,O
41758,O,O
41759,O,O
41760,O,O
41761,O,O
41762,B_symptom,B_symptom
41763,I_symptom,I_symptom
41764,I_symptom,I_symptom
41765,I_symptom,I_symptom
41766,O,O
41767,O,O
41768,O,O
41769,B_item,B_item
41770,I_item,I_item
41771,O,O
41772,O,O
41773,O,O
41774,O,O
41775,O,O
41776,O,O
41777,O,O
41778,O,O
41779,O,O
41780,O,O
41781,O,O
41782,O,O
41783,O,O
41784,O,O
41785,O,O
41786,O,O
41787,O,O
41788,O,O
41789,B_symptom,B_symptom
41790,I_symptom,I_symptom
41791,O,O
41792,O,O
41793,O,O
41794,O,O
41795,O,O
41796,O,O
41797,O,O
41798,O,O
41799,B_tool,B_medicine
41800,I_tool,I_medicine
41801,O,I_medicine
41802,O,I_medicine
41803,O,O
41804,O,O
41805,O,O
41806,O,O
41807,O,O
41808,O,O
41809,O,O
41810,O,O
41811,B_item,B_item
41812,I_item,I_item
41813,I_item,I_item
41814,I_item,I_item
41815,I_item,I_item
41816,O,O
41817,B_item,B_item
41818,I_item,I_item
41819,I_item,I_item
41820,I_item,I_item
41821,O,O
41822,O,O
41823,O,O
41824,B_symptom,B_symptom
41825,I_symptom,I_symptom
41826,I_symptom,I_symptom
41827,I_symptom,I_symptom
41828,I_symptom,I_symptom
41829,I_symptom,I_symptom
41830,O,O
41831,O,O
41832,O,O
41833,O,O
41834,O,O
41835,O,O
41836,O,O
41837,O,O
41838,O,O
41839,O,O
41840,O,O
41841,O,O
41842,O,O
41843,O,B_symptom
41844,O,I_symptom
41845,O,I_symptom
41846,O,I_symptom
41847,B_symptom,I_symptom
41848,I_symptom,I_symptom
41849,O,O
41850,O,O
41851,O,O
41852,O,O
41853,O,O
41854,O,O
41855,O,O
41856,O,O
41857,O,O
41858,O,O
41859,O,O
41860,O,O
41861,O,O
41862,O,O
41863,O,O
41864,O,O
41865,O,O
41866,O,O
41867,O,O
41868,O,O
41869,O,O
41870,O,O
41871,B_datetime,O
41872,I_datetime,O
41873,O,O
41874,B_foodtherapy,B_medicine
41875,I_foodtherapy,I_medicine
41876,O,O
41877,O,O
41878,B_frequency,O
41879,I_frequency,O
41880,I_frequency,O
41881,I_frequency,O
41882,I_frequency,B_frequency
41883,I_frequency,I_frequency
41884,I_frequency,I_frequency
41885,O,O
41886,O,O
41887,O,O
41888,O,O
41889,O,O
41890,O,O
41891,O,O
41892,O,O
41893,O,O
41894,O,O
41895,O,O
41896,O,O
41897,O,O
41898,O,O
41899,B_item,B_item
41900,I_item,I_item
41901,O,O
41902,O,O
41903,O,O
41904,O,O
41905,O,O
41906,O,O
41907,O,O
41908,O,B_symptom
41909,O,I_symptom
41910,O,I_symptom
41911,O,I_symptom
41912,O,O
41913,O,O
41914,O,O
41915,O,O
41916,O,O
41917,O,O
41918,O,O
41919,O,O
41920,O,O
41921,O,O
41922,O,O
41923,O,O
41924,O,O
41925,O,O
41926,O,O
41927,O,O
41928,O,O
41929,O,O
41930,O,O
41931,B_item,B_item
41932,I_item,I_item
41933,I_item,I_item
41934,I_item,I_item
41935,I_item,I_item
41936,I_item,I_item
41937,O,O
41938,O,O
41939,O,O
41940,O,O
41941,O,O
41942,O,O
41943,O,O
41944,O,O
41945,O,O
41946,O,O
41947,O,O
41948,O,O
41949,O,O
41950,B_datetime,B_datetime
41951,I_datetime,I_datetime
41952,I_datetime,I_datetime
41953,O,O
41954,O,O
41955,B_symptom,B_symptom
41956,I_symptom,I_symptom
41957,I_symptom,I_symptom
41958,I_symptom,I_symptom
41959,I_symptom,I_symptom
41960,I_symptom,I_symptom
41961,I_symptom,I_symptom
41962,O,O
41963,O,O
41964,O,O
41965,O,O
41966,O,O
41967,O,O
41968,B_datetime,B_datetime
41969,I_datetime,I_datetime
41970,I_datetime,I_datetime
41971,I_datetime,O
41972,I_datetime,O
41973,O,O
41974,O,O
41975,O,O
41976,B_surgery,O
41977,I_surgery,O
41978,O,O
41979,O,O
41980,O,O
41981,O,O
41982,B_price,B_price
41983,I_price,I_price
41984,O,O
41985,O,O
41986,O,O
41987,B_datetime,B_datetime
41988,I_datetime,I_datetime
41989,O,O
41990,O,O
41991,B_age,B_age
41992,I_age,I_age
41993,O,O
41994,O,O
41995,O,O
41996,O,O
41997,O,O
41998,O,O
41999,B_symptom,B_symptom
42000,I_symptom,I_symptom
42001,B_symptom,B_symptom
42002,I_symptom,I_symptom
42003,I_symptom,I_symptom
42004,B_symptom,B_symptom
42005,I_symptom,I_symptom
42006,O,O
42007,O,O
42008,O,O
42009,O,O
42010,O,O
42011,O,O
42012,O,O
42013,O,O
42014,O,O
42015,O,O
42016,B_part,B_part
42017,I_part,I_part
42018,I_part,I_part
42019,B_part,B_symptom
42020,I_part,I_symptom
42021,O,I_symptom
42022,O,I_symptom
42023,B_symptom,I_symptom
42024,I_symptom,I_symptom
42025,I_symptom,I_symptom
42026,I_symptom,I_symptom
42027,I_symptom,I_symptom
42028,O,O
42029,B_symptom,B_item
42030,I_symptom,I_item
42031,I_symptom,I_item
42032,I_symptom,I_item
42033,O,O
42034,O,O
42035,O,O
42036,B_part,B_symptom
42037,I_part,I_symptom
42038,O,I_symptom
42039,O,I_symptom
42040,O,I_symptom
42041,B_pysiology,I_symptom
42042,I_pysiology,I_symptom
42043,O,O
42044,O,O
42045,O,O
42046,O,O
42047,O,O
42048,O,O
42049,O,O
42050,O,O
42051,O,O
42052,B_symptom,B_symptom
42053,I_symptom,I_symptom
42054,I_symptom,I_symptom
42055,I_symptom,I_symptom
42056,O,O
42057,O,O
42058,O,O
42059,O,O
42060,O,O
42061,B_symptom,B_symptom
42062,I_symptom,I_symptom
42063,I_symptom,I_symptom
42064,O,O
42065,O,O
42066,O,O
42067,O,O
42068,O,O
42069,O,O
42070,B_pysiology,O
42071,I_pysiology,O
42072,I_pysiology,O
42073,O,O
42074,O,B_symptom
42075,O,I_symptom
42076,B_symptom,I_symptom
42077,I_symptom,I_symptom
42078,I_symptom,I_symptom
42079,O,O
42080,O,O
42081,O,O
42082,O,O
42083,O,O
42084,B_symptom,B_symptom
42085,I_symptom,I_symptom
42086,I_symptom,I_symptom
42087,I_symptom,I_symptom
42088,O,O
42089,O,O
42090,O,O
42091,O,O
42092,O,O
42093,O,O
42094,O,O
42095,B_medicine,B_medicine
42096,I_medicine,I_medicine
42097,I_medicine,I_medicine
42098,O,O
42099,O,O
42100,O,O
42101,O,O
42102,O,O
42103,O,O
42104,O,O
42105,O,O
42106,O,O
42107,B_surgery,B_surgery
42108,I_surgery,I_surgery
42109,I_surgery,I_surgery
42110,I_surgery,O
42111,I_surgery,O
42112,O,O
42113,O,O
42114,O,O
42115,O,O
42116,O,O
42117,O,O
42118,O,O
42119,O,O
42120,O,O
42121,O,O
42122,O,O
42123,O,O
42124,O,O
42125,O,O
42126,O,O
42127,O,O
42128,O,O
42129,O,O
42130,O,O
42131,O,O
42132,B_part,B_part
42133,I_part,I_part
42134,I_part,I_part
42135,B_symptom,O
42136,I_symptom,O
42137,I_symptom,O
42138,I_symptom,O
42139,I_symptom,O
42140,I_symptom,O
42141,O,O
42142,O,O
42143,O,O
42144,O,O
42145,B_item,B_symptom
42146,I_item,I_symptom
42147,O,O
42148,B_symptom,B_symptom
42149,I_symptom,I_symptom
42150,I_symptom,I_symptom
42151,I_symptom,I_symptom
42152,O,O
42153,B_symptom,B_symptom
42154,I_symptom,I_symptom
42155,I_symptom,I_symptom
42156,I_symptom,I_symptom
42157,I_symptom,I_symptom
42158,O,O
42159,O,O
42160,O,O
42161,O,O
42162,O,O
42163,O,O
42164,O,O
42165,O,O
42166,O,O
42167,O,O
42168,O,O
42169,O,O
42170,O,O
42171,O,O
42172,O,O
42173,O,O
42174,O,O
42175,O,O
42176,O,O
42177,O,O
42178,O,O
42179,O,O
42180,O,O
42181,O,O
42182,O,O
42183,O,O
42184,O,O
42185,O,B_medicine
42186,O,I_medicine
42187,O,I_medicine
42188,O,O
42189,O,B_part
42190,O,I_part
42191,O,I_part
42192,O,I_part
42193,O,O
42194,O,O
42195,O,B_symptom
42196,O,I_symptom
42197,O,I_symptom
42198,O,I_symptom
42199,O,O
42200,O,O
42201,O,B_part
42202,O,I_part
42203,O,I_part
42204,O,O
42205,O,B_part
42206,O,I_part
42207,O,O
42208,O,O
42209,O,O
42210,O,O
42211,O,O
42212,O,O
42213,O,O
42214,O,O
42215,O,O
42216,O,O
42217,B_medicine,O
42218,I_medicine,O
42219,O,O
42220,O,O
42221,O,O
42222,O,O
42223,O,O
42224,O,O
42225,O,O
42226,O,O
42227,O,O
42228,O,O
42229,B_symptom,O
42230,I_symptom,O
42231,I_symptom,O
42232,I_symptom,O
42233,I_symptom,O
42234,O,O
42235,O,O
42236,O,O
42237,O,O
