,word,bz_bio,re_bio
69405,的,O,O
69406,1,B_price,B_price
69407,5,I_price,I_price
69408,元,I_price,I_price
69409,？,O,O
69410,你,O,O
69411,可,O,O
69412,以,O,O
69413,在,O,O
69414,等,O,O
69415,上,O,B_datetime
69416,1,B_datetime,I_datetime
69417,2,I_datetime,I_datetime
69418,天,I_datetime,I_datetime
69419,来,O,O
69420,医,O,O
69421,院,O,O
69422,做,O,O
69423,个,O,O
69424,早,B_check,B_check
69425,孕,I_check,I_check
69426,检,I_check,I_check
69427,查,I_check,I_check
69428,这,O,O
69429,就,O,O
69430,不,O,O
69431,来,O,O
69432,啦,O,O
69433,就,O,O
69434,不,O,O
69435,来,O,O
69436,啦,O,O
69437,早,O,O
69438,点,O,O
69439,吧,O,O
69440,，,O,O
69441,绝,B_symptom,B_symptom
69442,经,I_symptom,I_symptom
69443,都,O,O
69444,是,O,O
69445,5,B_age,O
69446,0,I_age,O
69447,左,O,O
69448,右,O,O
69449,吗,O,O
69450,？,O,O
69451,没,O,O
69452,有,O,O
69453,，,O,O
69454,现,O,O
69455,没,O,O
69456,时,O,O
69457,间,O,O
69458,没,O,O
69459,有,O,O
69460,出,O,O
69461,血,O,O
69462,就,O,O
69463,是,O,O
69464,白,B_symptom,B_symptom
69465,带,I_symptom,I_symptom
69466,多,I_symptom,I_symptom
69467,前,B_datetime,B_datetime
69468,两,I_datetime,I_datetime
69469,天,I_datetime,I_datetime
69470,有,O,O
69471,一,O,O
69472,点,O,O
69473,腰,B_symptom,B_symptom
69474,酸,I_symptom,I_symptom
69475,，,O,O
69476,这,B_datetime,B_datetime
69477,两,I_datetime,I_datetime
69478,天,I_datetime,I_datetime
69479,没,O,O
69480,有,O,O
69481,嗯,O,O
69482,，,O,O
69483,月,B_physiology,B_symptom
69484,经,I_physiology,I_symptom
69485,一,O,I_symptom
69486,直,O,I_symptom
69487,不,B_symptom,I_symptom
69488,规,I_symptom,I_symptom
69489,律,I_symptom,I_symptom
69490,吗,O,O
69491,？,O,O
69492,我,O,O
69493,这,O,O
69494,次,O,O
69495,月,B_physiology,B_physiology
69496,经,I_physiology,I_physiology
69497,干,O,O
69498,净,O,O
69499,了,O,O
69500,还,B_symptom,O
69501,有,I_symptom,B_symptom
69502,点,I_symptom,I_symptom
69503,血,I_symptom,I_symptom
69504,呵,O,O
69505,呵,O,O
69506,，,O,O
69507,不,O,O
69508,指,O,O
69509,导,O,O
69510,不,O,O
69511,是,O,O
69512,阴,B_part,B_part
69513,道,I_part,I_part
69514,上,O,O
69515,多,O,O
69516,大,O,O
69517,年,O,O
69518,龄,O,O
69519,差,O,O
69520,几,O,O
69521,天,O,O
69522,月,B_physiology,B_physiology
69523,经,I_physiology,I_physiology
69524,大,O,O
69525,约,O,O
69526,是,O,O
69527,1,B_age,B_age
69528,2,I_age,I_age
69529,岁,I_age,I_age
69530,吧,O,O
69531,那,O,O
69532,具,O,O
69533,体,O,O
69534,的,O,O
69535,需,O,O
69536,要,O,O
69537,结,O,O
69538,合,O,O
69539,病,O,O
69540,情,O,O
69541,确,O,O
69542,定,O,O
69543,一,O,O
69544,般,O,O
69545,大,O,O
69546,约,O,O
69547,五,B_price,B_price
69548,六,I_price,I_price
69549,千,I_price,I_price
69550,左,O,I_price
69551,右,O,I_price
69552,请,O,O
69553,问,O,O
69554,您,O,O
69555,有,O,O
69556,预,O,O
69557,约,O,O
69558,过,O,O
69559,专,O,O
69560,家,O,O
69561,门,O,O
69562,诊,O,O
69563,吗,O,O
69564,，,O,O
69565,是,O,O
69566,看,O,O
69567,什,O,O
69568,么,O,O
69569,疾,O,O
69570,病,O,O
69571,呢,O,O
69572,没,O,O
69573,有,O,O
69574,检,O,O
69575,查,O,O
69576,费,O,O
69577,？,O,O
69578,非,O,O
69579,常,O,O
69580,非,O,O
69581,常,O,O
69582,的,O,O
69583,少,O,O
69584,毕,O,O
69585,竟,O,O
69586,我,O,O
69587,们,O,O
69588,出,O,O
69589,现,O,O
69590,这,O,O
69591,个,O,O
69592,情,O,O
69593,况,O,O
69594,了,O,O
69595,没,O,O
69596,有,O,O
69597,宫,O,O
69598,缩,O,O
69599,疼,O,O
69600,痛,O,O
69601,，,O,O
69602,孕,B_part,B_part
69603,囊,I_part,I_part
69604,是,O,O
69605,掉,O,O
69606,不,O,O
69607,出,O,O
69608,来,O,O
69609,的,O,O
69610,请,O,O
69611,问,O,O
69612,一,O,O
69613,般,O,O
69614,什,O,O
69615,么,O,O
69616,医,O,O
69617,院,O,O
69618,能,O,O
69619,做,O,O
69620,我,O,O
69621,刚,O,O
69622,怀,B_physiology,B_physiology
69623,孕,I_physiology,I_physiology
69624,肚,B_symptom,B_symptom
69625,子,I_symptom,I_symptom
69626,疼,I_symptom,I_symptom
69627,不,O,O
69628,好,O,O
69629,意,O,O
69630,思,O,O
69631,，,O,O
69632,上,O,O
69633,上,O,O
69634,面,O,O
69635,那,O,O
69636,一,O,O
69637,句,O,O
69638,不,O,O
69639,知,O,O
69640,道,O,O
69641,突,O,O
69642,然,O,O
69643,那,O,O
69644,来,O,O
69645,的,O,O
69646,和,O,O
69647,饮,O,O
69648,食,O,O
69649,有,O,O
69650,关,O,O
69651,吗,O,O
69652,我,O,O
69653,这,B_datetime,B_datetime
69654,个,I_datetime,I_datetime
69655,月,I_datetime,I_datetime
69656,月,B_symptom,B_symptom
69657,经,I_symptom,I_symptom
69658,没,I_symptom,I_symptom
69659,来,I_symptom,I_symptom
69660,是,O,O
69661,什,O,O
69662,么,O,O
69663,原,O,O
69664,因,O,O
69665,呢,O,O
69666,我,O,O
69667,是,O,O
69668,幼,B_sickness,B_sickness
69669,稚,I_sickness,I_sickness
69670,子,I_sickness,I_sickness
69671,宫,I_sickness,I_sickness
69672,我,O,O
69673,太,O,O
69674,害,O,O
69675,怕,O,O
69676,石,B_sickness,B_sickness
69677,女,I_sickness,I_sickness
69678,这,O,O
69679,个,O,O
69680,词,O,O
69681,了,O,O
69682,我,O,O
69683,不,O,O
69684,是,O,O
69685,给,O,O
69686,你,O,O
69687,把,O,O
69688,检,O,O
69689,查,O,O
69690,项,O,O
69691,目,O,O
69692,发,O,O
69693,送,O,O
69694,过,O,O
69695,去,O,O
69696,了,O,O
69697,吗,O,O
69698,阴,B_check,B_check
69699,道,I_check,I_check
69700,镜,I_check,I_check
69701,可,O,O
69702,以,O,O
69703,出,O,O
69704,来,O,O
69705,啥,O,O
69706,有,O,B_symptom
69707,血,B_symptom,I_symptom
69708,块,I_symptom,I_symptom
69709,，,O,O
69710,每,O,O
69711,次,O,O
69712,都,O,O
69713,是,O,O
69714,黑,B_symptom,B_symptom
69715,的,O,I_symptom
69716,，,O,O
69717,有,O,O
69718,腰,B_fluid,B_symptom
69719,酸,I_fluid,I_symptom
69720,腿,B_symptom,B_symptom
69721,软,I_symptom,I_symptom
69722,不,O,B_symptom
69723,肚,B_part,I_symptom
69724,子,I_part,I_symptom
69725,疼,O,I_symptom
69726,如,O,O
69727,果,O,O
69728,要,O,O
69729,药,B_other_treatment,B_othertreatment
69730,流,I_other_treatment,I_othertreatment
69731,是,O,O
69732,不,O,O
69733,是,O,O
69734,越,O,O
69735,早,O,O
69736,越,O,O
69737,好,O,O
69738,啊,O,O
69739,有,B_symptom,B_symptom
69740,血,I_symptom,I_symptom
69741,是,O,O
69742,近,O,B_datetime
69743,两,B_datetime,I_datetime
69744,天,I_datetime,I_datetime
69745,开,O,O
69746,始,O,O
69747,的,O,O
69748,一,O,O
69749,般,O,O
69750,妇,O,O
69751,科,O,O
69752,医,O,O
69753,院,O,O
69754,都,O,O
69755,不,O,O
69756,能,O,O
69757,做,O,O
69758,N,B_check,B_check
69759,T,I_check,I_check
69760,如,O,O
69761,果,O,O
69762,怀,B_physiology,B_physiology
69763,孕,I_physiology,I_physiology
69764,，,O,O
69765,几,O,O
69766,天,O,O
69767,能,O,O
69768,检,O,O
69769,查,O,O
69770,出,O,O
69771,月,B_physiology,B_physiology
69772,经,I_physiology,I_physiology
69773,三,B_datetime,B_datetime
69774,个,I_datetime,I_datetime
69775,月,I_datetime,I_datetime
69776,没,B_symptom,B_symptom
69777,来,I_symptom,I_symptom
69778,，,O,O
69779,但,O,O
69780,是,O,O
69781,还,O,O
69782,没,O,O
69783,怀,O,B_physiology
69784,孕,O,I_physiology
69785,怎,O,O
69786,么,O,O
69787,办,O,O
69788,腺,B_sickness,B_sickness
69789,肌,I_sickness,I_sickness
69790,病,I_sickness,I_sickness
69791,呢,O,O
69792,严,O,O
69793,重,O,O
69794,吗,O,O
69795,请,O,O
69796,致,O,O
69797,电,O,O
69798,1,O,O
69799,5,O,O
69800,8,O,O
69801,1,O,O
69802,0,O,O
69803,5,O,O
69804,8,O,O
69805,5,O,O
69806,8,O,O
69807,8,O,O
69808,9,O,O
69809,无,B_surgery,O
69810,痛,I_surgery,O
69811,人,I_surgery,O
69812,流,I_surgery,O
69813,魏,B_doctor,O
69814,爱,I_doctor,O
69815,华,I_doctor,O
69816,6,B_datetime,B_datetime
69817,个,I_datetime,I_datetime
69818,半,I_datetime,I_datetime
69819,月,I_datetime,I_datetime
69820,了,O,O
69821,现,O,O
69822,在,O,O
69823,要,O,O
69824,尽,O,O
69825,早,O,O
69826,检,O,O
69827,查,O,O
69828,出,O,O
69829,原,O,O
69830,因,O,O
69831,有,O,O
69832,病,O,O
69833,有,O,O
69834,什,O,O
69835,么,O,O
69836,症,O,O
69837,状,O,O
69838,吗,O,O
69839,你,O,O
69840,主,O,O
69841,要,O,O
69842,是,O,O
69843,害,O,O
69844,怕,O,O
69845,什,O,O
69846,么,O,O
69847,呢,O,O
69848,怀,B_physiology,B_physiology
69849,孕,I_physiology,I_physiology
69850,一,B_datetime,B_datetime
69851,个,I_datetime,I_datetime
69852,月,I_datetime,I_datetime
69853,，,O,O
69854,不,O,O
69855,想,O,O
69856,怎,O,O
69857,么,O,O
69858,办,O,O
69859,给,O,O
69860,别,O,O
69861,人,O,O
69862,不,O,O
69863,一,O,O
69864,样,O,O
69865,的,O,O
69866,是,O,O
69867,我,O,O
69868,的,O,O
69869,女,O,O
69870,儿,O,O
69871,那,O,O
69872,加,O,O
69873,一,O,O
69874,下,O,O
69875,微,O,O
69876,信,O,O
69877,吧,O,O
69878,原,B_symptom,O
69879,发,I_symptom,O
69880,性,I_symptom,O
69881,常,O,O
69882,见,O,O
69883,于,O,O
69884,子,B_cause,B_symptom
69885,宫,I_cause,I_symptom
69886,发,I_cause,I_symptom
69887,育,I_cause,I_symptom
69888,不,I_cause,I_symptom
69889,全,I_cause,I_symptom
69890,、,O,O
69891,子,B_cause,B_symptom
69892,宫,I_cause,I_symptom
69893,屈,I_cause,I_symptom
69894,曲,I_cause,I_symptom
69895,、,O,O
69896,颈,B_cause,B_symptom
69897,管,I_cause,I_symptom
69898,狭,I_cause,I_symptom
69899,窄,I_cause,I_symptom
69900,、,O,O
69901,先,B_cause,B_sickness
69902,天,I_cause,I_sickness
69903,性,I_cause,I_sickness
69904,子,I_cause,I_sickness
69905,宫,I_cause,I_sickness
69906,畸,I_cause,I_sickness
69907,形,I_cause,I_sickness
69908,（,O,O
69909,包,O,O
69910,括,O,O
69911,双,B_cause,B_sickness
69912,角,I_cause,I_sickness
69913,子,I_cause,I_sickness
69914,宫,I_cause,I_sickness
69915,、,O,O
69916,中,B_cause,B_sickness
69917,隔,I_cause,I_sickness
69918,子,I_cause,I_sickness
69919,宫,I_cause,I_sickness
69920,、,O,O
69921,残,B_cause,B_sickness
69922,角,I_cause,I_sickness
69923,子,I_cause,I_sickness
69924,宫,I_cause,I_sickness
69925,、,O,O
69926,阴,B_cause,B_sickness
69927,道,I_cause,I_sickness
69928,横,I_cause,I_sickness
69929,隔,I_cause,I_sickness
69930,等,O,O
69931,）,O,O
69932,不,B_cause,O
69933,良,I_cause,O
69934,体,I_cause,O
69935,姿,I_cause,O
69936,及,O,O
69937,体,O,O
69938,质,O,O
69939,因,O,O
69940,素,O,O
69941,、,O,O
69942,变,B_cause,O
69943,态,I_cause,O
69944,反,I_cause,O
69945,应,I_cause,O
69946,状,I_cause,O
69947,态,I_cause,O
69948,及,O,O
69949,精,O,O
69950,神,O,O
69951,因,O,O
69952,素,O,O
69953,等,O,O
69954,。,O,O
69955,咱,O,O
69956,们,O,O
69957,这,O,O
69958,边,O,O
69959,给,O,O
69960,你,O,O
69961,预,O,O
69962,约,O,O
69963,好,O,O
69964,过,O,O
69965,来,O,O
69966,就,O,O
69967,可,O,O
69968,以,O,O
69969,直,O,O
69970,接,O,O
69971,就,O,O
69972,诊,O,O
69973,了,O,O
69974,检,O,O
69975,查,O,O
69976,女,O,O
69977,生,O,O
69978,生,B_physiology,B_physiology
69979,育,I_physiology,I_physiology
69980,能,O,O
69981,力,O,O
69982,一,O,O
69983,般,O,O
69984,是,O,O
69985,什,O,O
69986,么,O,O
69987,期,O,O
69988,间,O,O
69989,检,O,O
69990,查,O,O
69991,最,O,O
69992,好,O,O
69993,呀,O,O
69994,挠,O,B_symptom
69995,痒,O,I_symptom
69996,痒,O,I_symptom
69997,时,O,O
69998,候,O,O
69999,会,O,O
70000,有,O,O
70001,请,O,O
70002,问,O,O
70003,你,O,O
70004,们,O,O
70005,能,O,O
70006,治,O,O
70007,疗,O,O
70008,单,B_sickness,B_sickness
70009,角,I_sickness,I_sickness
70010,子,I_sickness,I_sickness
70011,宫,I_sickness,I_sickness
70012,吗,O,O
70013,？,O,O
70014,嗯,O,O
70015,。,O,O
70016,我,O,O
70017,在,O,O
70018,问,O,O
70019,你,O,O
70020,月,B_physiology,B_physiology
70021,经,I_physiology,I_physiology
70022,平,O,O
70023,时,O,O
70024,2,B_datetime,B_datetime
70025,8,I_datetime,I_datetime
70026,天,I_datetime,I_datetime
70027,一,O,O
70028,次,O,O
70029,吗,O,O
70030,网,O,O
70031,页,O,O
70032,上,O,O
70033,收,O,O
70034,不,O,O
70035,到,O,O
70036,图,O,O
70037,片,O,O
70038,的,O,O
70039,做,O,O
70040,什,O,O
70041,么,O,O
70042,检,O,O
70043,查,O,O
70044,能,O,O
70045,看,O,O
70046,清,O,O
70047,楚,O,O
70048,子,B_part,B_part
70049,宫,I_part,I_part
70050,里,O,O
70051,面,O,O
70052,鸡,B_symptom,B_symptom
70053,鸡,I_symptom,I_symptom
70054,痛,I_symptom,I_symptom
70055,你,O,O
70056,是,O,O
70057,产,O,O
70058,科,O,O
70059,医,O,O
70060,生,O,O
70061,么,O,O
70062,？,O,O
70063,我,O,O
70064,的,O,O
70065,微,O,O
70066,信,O,O
70067,是,O,O
70068,1,O,O
70069,8,O,O
70070,7,O,O
70071,9,O,O
70072,0,O,O
70073,9,O,O
70074,1,O,O
70075,1,O,O
70076,5,O,O
70077,5,O,O
70078,7,O,O
70079,同,B_physiology,B_physiology
70080,房,I_physiology,I_physiology
70081,后,O,O
70082,九,B_datetime,B_datetime
70083,天,I_datetime,I_datetime
70084,了,O,O
70085,怪,O,O
70086,不,O,O
70087,得,O,O
70088,我,O,O
70089,测,O,O
70090,的,O,O
70091,就,O,O
70092,上,O,O
70093,面,O,O
70094,一,B_symptom,O
70095,条,I_symptom,O
70096,线,I_symptom,O
70097,，,O,O
70098,试,B_tool,B_tool
70099,纸,I_tool,I_tool
70100,那,O,O
70101,既,O,O
70102,然,O,O
70103,治,O,O
70104,疗,O,O
70105,了,O,O
70106,，,O,O
70107,您,O,O
70108,咨,O,O
70109,询,O,O
70110,咱,O,O
70111,们,O,O
70112,医,O,O
70113,院,O,O
70114,是,O,O
70115,想,O,O
70116,了,O,O
70117,解,O,O
70118,什,O,O
70119,么,O,O
70120,问,O,O
70121,题,O,O
70122,呢,O,O
70123,？,O,O
70124,、,O,O
70125,你,O,O
70126,好,O,O
70127,有,O,O
70128,什,O,O
70129,么,O,O
70130,可,O,O
70131,以,O,O
70132,帮,O,O
70133,到,O,O
70134,你,O,O
70135,的,O,O
70136,呢,O,O
70137,？,O,O
70138,上,B_datetime,B_datetime
70139,个,I_datetime,I_datetime
70140,月,I_datetime,I_datetime
70141,十,I_datetime,I_datetime
70142,一,I_datetime,I_datetime
70143,号,I_datetime,I_datetime
70144,来,O,O
70145,月,B_physiology,B_physiology
70146,经,I_physiology,I_physiology
70147,说,O,O
70148,是,O,O
70149,阴,B_sickness,B_sickness
70150,道,I_sickness,I_sickness
70151,炎,I_sickness,I_sickness
70152,还,O,O
70153,有,O,O
70154,宫,B_sickness,B_sickness
70155,颈,I_sickness,I_sickness
70156,糜,I_sickness,I_sickness
70157,烂,I_sickness,I_sickness
70158,今,B_datetime,B_datetime
70159,天,I_datetime,I_datetime
70160,感,O,O
70161,觉,O,O
70162,下,B_symptom,B_symptom
70163,面,I_symptom,I_symptom
70164,有,I_symptom,I_symptom
70165,点,I_symptom,I_symptom
70166,干,I_symptom,I_symptom
70167,疼,I_symptom,I_symptom
70168,小,B_part,B_symptom
70169,腹,I_part,I_symptom
70170,也,O,I_symptom
70171,有,O,I_symptom
70172,点,O,I_symptom
70173,疼,B_symptom,I_symptom
70174,，,O,O
70175,额,O,O
70176,好,O,O
70177,尴,O,B_emotion
70178,尬,O,I_emotion
70179,你,O,O
70180,先,O,O
70181,过,O,O
70182,来,O,O
70183,检,O,O
70184,查,O,O
70185,一,O,O
70186,下,O,O
70187,那,O,O
70188,推,B_symptom,B_symptom
70189,迟,I_symptom,I_symptom
70190,6,B_datetime,B_datetime
70191,天,I_datetime,I_datetime
70192,左,O,O
70193,右,O,O
70194,了,O,O
70195,刚,O,O
70196,才,O,O
70197,给,O,O
70198,您,O,O
70199,发,O,O
70200,的,O,O
70201,泡,B_medicine,B_medicine
70202,腾,I_medicine,I_medicine
70203,片,I_medicine,I_medicine
70204,的,O,O
70205,药,O,O
70206,管,O,O
70207,用,O,O
70208,吗,O,O
70209,，,O,O
70210,我,O,O
70211,还,O,O
70212,用,O,O
70213,了,O,O
70214,一,O,O
70215,粒,O,O
70216,就,O,O
70217,停,O,O
70218,用,O,O
70219,了,O,O
70220,我,O,O
70221,前,B_datetime,O
70222,段,I_datetime,O
70223,时,I_datetime,O
70224,间,I_datetime,O
70225,喝,O,O
70226,了,O,O
70227,一,O,O
70228,疗,O,O
70229,程,O,O
70230,的,O,O
70231,十,B_medicine,B_tool
70232,全,I_medicine,I_tool
70233,大,I_medicine,I_tool
70234,补,I_medicine,I_tool
70235,膏,I_medicine,I_tool
70236,我,O,O
70237,不,O,O
70238,知,O,O
70239,道,O,O
70240,那,O,O
70241,天,O,O
70242,去,O,O
70243,呢,O,O
70244,怀,B_physiology,B_physiology
70245,孕,I_physiology,I_physiology
70246,几,O,O
70247,天,O,O
70248,肚,B_symptom,B_symptom
70249,子,I_symptom,I_symptom
70250,大,I_symptom,I_symptom
70251,上,B_datetime,B_datetime
70252,个,I_datetime,I_datetime
70253,月,I_datetime,I_datetime
70254,2,I_datetime,I_datetime
70255,1,I_datetime,I_datetime
70256,号,I_datetime,I_datetime
70257,停,O,O
70258,的,O,O
70259,没,O,O
70260,有,O,O
70261,，,O,O
70262,天,O,O
70263,天,O,O
70264,忙,O,O
70265,也,O,O
70266,没,O,O
70267,去,O,O
70268,怎,O,O
70269,么,O,O
70270,评,O,O
70271,估,O,O
70272,？,O,O
70273,流,B_symptom,O
70274,产,I_symptom,O
70275,率,O,O
70276,有,O,O
70277,两,B_datetime,B_datetime
70278,天,I_datetime,I_datetime
70279,是,O,O
70280,黑,B_symptom,B_symptom
70281,色,I_symptom,I_symptom
70282,的,O,O
70283,，,O,O
70284,这,B_datetime,B_datetime
70285,几,I_datetime,I_datetime
70286,天,I_datetime,I_datetime
70287,颜,O,B_symptom
70288,色,O,I_symptom
70289,是,O,I_symptom
70290,红,B_symptom,I_symptom
70291,色,I_symptom,I_symptom
70292,皮,B_symptom,B_symptom
70293,肤,I_symptom,I_symptom
70294,骚,I_symptom,I_symptom
70295,痒,I_symptom,I_symptom
70296,流,B_symptom,B_symptom
70297,水,I_symptom,I_symptom
70298,红,B_symptom,I_symptom
70299,肿,I_symptom,I_symptom
70300,我,O,O
70301,就,O,O
70302,想,O,O
70303,问,O,O
70304,一,O,O
70305,下,O,O
70306,，,O,O
70307,一,O,B_datetime
70308,年,O,I_datetime
70309,会,O,O
70310,从,O,O
70311,正,O,O
70312,常,O,O
70313,的,O,O
70314,子,B_part,B_part
70315,宫,I_part,I_part
70316,发,O,O
70317,展,O,O
70318,成,O,O
70319,腺,B_sickness,B_sickness
70320,肌,I_sickness,I_sickness
70321,症,I_sickness,I_sickness
70322,吗,O,O
70323,我,O,O
70324,们,O,O
70325,上,B_datetime,B_datetime
70326,个,I_datetime,I_datetime
70327,月,I_datetime,I_datetime
70328,2,I_datetime,I_datetime
70329,0,I_datetime,I_datetime
70330,同,B_physiology,B_physiology
70331,的,I_physiology,I_physiology
70332,房,I_physiology,I_physiology
70333,会,O,O
70334,是,O,O
70335,怀,B_physiology,B_physiology
70336,孕,I_physiology,I_physiology
70337,了,O,O
70338,嘛,O,O
70339,你,O,O
70340,就,O,O
70341,告,O,O
70342,诉,O,O
70343,我,O,O
70344,需,O,O
70345,要,O,O
70346,多,O,O
70347,少,O,O
70348,钱,O,O
70349,就,O,O
70350,行,O,O
70351,还,O,O
70352,有,O,O
70353,要,O,O
70354,恢,O,O
70355,复,O,O
70356,多,O,O
70357,久,O,O
70358,如,O,O
70359,果,O,O
70360,明,B_datetime,B_datetime
70361,天,I_datetime,I_datetime
70362,没,B_symptom,O
70363,来,I_symptom,O
70364,呢,O,O
70365,，,O,O
70366,是,O,O
70367,否,O,O
70368,打,O,O
70369,算,O,O
70370,来,O,O
70371,医,O,O
70372,院,O,O
70373,检,O,O
70374,查,O,O
70375,?,O,O
70376,首,O,O
70377,先,O,O
70378,需,O,O
70379,要,O,O
70380,检,O,O
70381,查,O,O
70382,是,O,O
70383,否,O,O
70384,怀,B_physiology,B_physiology
70385,孕,I_physiology,I_physiology
70386,，,O,O
70387,然,O,O
70388,后,O,O
70389,再,O,O
70390,检,O,O
70391,查,O,O
70392,为,O,O
70393,什,O,O
70394,么,O,O
70395,腹,B_symptom,B_symptom
70396,胀,I_symptom,I_symptom
70397,是,O,O
70398,天,O,O
70399,生,O,O
70400,就,O,O
70401,这,O,O
70402,样,O,O
70403,现,O,O
70404,在,O,O
70405,是,O,O
70406,想,O,O
70407,来,O,O
70408,咱,O,O
70409,们,O,O
70410,医,O,O
70411,院,O,O
70412,治,O,O
70413,疗,O,O
70414,吗,O,O
70415,需,O,O
70416,要,O,O
70417,做,O,O
70418,彩,B_check,B_check
70419,超,I_check,I_check
70420,还,O,O
70421,是,O,O
70422,？,O,O
70423,我,O,O
70424,都,O,O
70425,已,O,O
70426,经,O,O
70427,两,O,O
70428,个,O,O
70429,宝,O,O
70430,宝,O,O
70431,了,O,O
70432,嗯,O,O
70433,那,O,O
70434,现,O,O
70435,在,O,O
70436,有,O,O
70437,什,O,O
70438,么,O,O
70439,特,O,O
70440,别,O,O
70441,的,O,O
70442,反,O,O
70443,应,O,O
70444,不,O,O
70445,？,O,O
70446,我,O,O
70447,先,O,O
70448,咨,O,O
70449,询,O,O
70450,一,O,O
70451,下,O,O
70452,，,O,O
70453,想,O,O
70454,过,B_datetime,B_datetime
70455,几,I_datetime,I_datetime
70456,天,I_datetime,I_datetime
70457,去,O,O
70458,，,O,O
70459,月,B_physiology,B_physiology
70460,经,I_physiology,I_physiology
70461,过,O,O
70462,了,O,O
70463,去,O,O
70464,月,B_symptom,B_symptom
70465,经,I_symptom,I_symptom
70466,来,I_symptom,I_symptom
70467,了,I_symptom,I_symptom
70468,不,I_symptom,I_symptom
70469,走,I_symptom,I_symptom
70470,，,O,O
70471,来,O,O
70472,也,O,O
70473,不,B_symptom,B_symptom
70474,正,I_symptom,I_symptom
70475,常,I_symptom,I_symptom
70476,来,I_symptom,I_symptom
70477,我,O,O
70478,以,O,O
70479,前,O,O
70480,怀,B_physiology,B_physiology
70481,孕,I_physiology,I_physiology
70482,推,B_symptom,B_symptom
70483,迟,I_symptom,I_symptom
70484,一,B_datetime,B_datetime
70485,天,I_datetime,I_datetime
70486,就,O,O
70487,检,O,O
70488,查,O,O
70489,出,O,O
70490,来,O,O
70491,了,O,O
70492,还,O,O
70493,有,O,O
70494,试,O,B_tool
70495,纸,O,I_tool
70496,检,O,O
70497,测,O,O
70498,出,O,O
70499,来,O,O
70500,以,O,O
70501,前,O,O
70502,都,O,O
70503,很,O,O
70504,正,O,O
70505,常,O,O
70506,，,O,O
70507,就,O,O
70508,来,O,O
70509,了,O,O
70510,北,B_address,B_address
70511,京,I_address,I_address
70512,就,O,O
70513,乱,B_symptom,O
70514,了,O,O
70515,单,O,O
70516,纯,O,O
70517,乳,B_symptom,B_symptom
70518,房,I_symptom,I_symptom
70519,胀,I_symptom,I_symptom
70520,痛,I_symptom,I_symptom
70521,说,O,O
70522,明,O,O
70523,不,O,O
70524,了,O,O
70525,什,O,O
70526,么,O,O
70527,问,O,O
70528,题,O,O
70529,，,O,O
70530,因,O,O
70531,为,O,O
70532,女,O,O
70533,性,O,O
70534,怀,B_physiology,B_physiology
70535,孕,I_physiology,I_physiology
70536,后,O,O
70537,体,B_symptom,O
70538,内,I_symptom,O
70539,激,I_symptom,O
70540,素,I_symptom,O
70541,上,I_symptom,O
70542,升,I_symptom,O
70543,，,O,O
70544,也,O,O
70545,是,O,O
70546,会,O,O
70547,出,O,O
70548,现,O,O
70549,乳,B_symptom,B_symptom
70550,房,I_symptom,I_symptom
70551,胀,I_symptom,I_symptom
70552,、,O,O
70553,疼,B_symptom,B_symptom
70554,痛,I_symptom,I_symptom
70555,的,O,O
70556,情,O,O
70557,况,O,O
70558,没,O,O
70559,事,O,O
70560,的,O,O
70561,，,O,O
70562,我,O,O
70563,只,O,O
70564,是,O,O
70565,看,O,O
70566,下,O,O
70567,帮,O,O
70568,你,O,O
70569,分,O,O
70570,析,O,O
70571,一,O,O
70572,下,O,O
70573,常,O,O
70574,见,O,O
70575,原,O,O
70576,因,O,O
70577,有,O,O
70578,：,O,O
70579,①,O,B_symptom
70580,黄,B_symptom,I_symptom
70581,体,I_symptom,I_symptom
70582,功,I_symptom,I_symptom
70583,能,I_symptom,I_symptom
70584,不,I_symptom,I_symptom
70585,全,I_symptom,I_symptom
70586,；,O,O
70587,②,O,B_symptom
70588,功,B_sickness,I_symptom
70589,能,I_sickness,I_symptom
70590,失,I_sickness,I_symptom
70591,调,I_sickness,I_symptom
70592,性,I_sickness,I_symptom
70593,子,I_sickness,I_symptom
70594,宫,I_sickness,I_symptom
70595,出,I_sickness,I_symptom
70596,血,I_sickness,I_symptom
70597,症,I_sickness,I_symptom
70598,；,O,O
70599,③,O,O
70600,卵,B_symptom,B_symptom
70601,巢,I_symptom,I_symptom
70602,储,I_symptom,I_symptom
