sentence1,sentence2,label
最主要的原因是什么呢,是什么原因吧？,0
其他没有了吗,没有打呢,0
一般多久能有效果？,一般吃多久能好,0
咨询一下医生,我就是咨询一下，,1
具体需要检查些什么呢,检查需要挂什么科,0
我是问下大概哦,我在问下,0
不是查血吗？,查血然后呢,0
请问一下月经推迟了怎么回事,请问月经推迟了是怎么回事呀,1
最好的治疗方法是什么,现在用什么方法治疗最好？,1
请问多囊卵巢综合症有什么,我想问一下多囊卵巢综合症,0
结婚快两年了，为什么不怀孕,我一年都没怀孕是为什么？,1
需要去医院做什么检查,请问，到医院检查能不能怀孕，需要检查什么,0
我想咨询下男科,妇科和男科都想咨询一下,0
多囊卵巢综合症怎么治啊,多囊卵巢要怎么调理,0
要花多少钱才能改,这个要花多少钱呢,0
造影你们是无痛的吗,做造影是无痛的吗,1
你们是成都吗,你们位置在成都哪,0
想咨询一下问题,就来咨询一下呀,0
所以问问您,我问问她。,0
我想咨询一下   做输卵管造影需要多少钱,想咨询一下输卵管复通需要多少钱,0
什么原因哦,今天，是什么原因导致得呢,1
本以为怀孕了就少月经呢,来月经是没怀孕？,0
叫什么检查,什么也没有检查,0
那我的多囊卵巢是不是就好了,是月经不调，看是不是有多囊卵巢,0
通水后多久可以同房？,做了输卵管通水好久可以同房呀,1
会是什么原因？,那什么原因引起的呢,1
可能是什么导致的,什么导致,1
需要复查吗,复诊需要钱吗,0
多囊卵巢是怎么形成的啊,怎么会引起多囊卵巢综合症,1
自然流产后，2个月后要没怀孕，是有病吗,流产4次，以后还能怀孕吗,0
你说检查什么,检查需要挂什么科,0
我是在月经前几天去医院检查的,要月经过了几天去检查吗,0
一般会是什么原因呢？,哪什么原因,1
要调理多久,消炎要多久,0
怎么通的呀？,你怎么称呼了？,0
那应该怎么治疗啊,怎么治疗方,1
还需要做其他什么检查么,那我需要做什么检查吗,0
怎么会引起多囊卵巢综合症,多囊卵巢综合症，怎么治疗,0
没有来月经？？,几乎没有月经吧,0
通输卵管多少钱,输卵管造影要多少钱？,0
这个会是什么原因引起的,是什么原因造成的呀,1
那输卵管造影呢,做输卵管造影可以不,0
你们造影多少钱？,就只做造影多少钱？,0
大概多少钱吗,清宫大概要多少钱,0
这几天没有,这几天一点都没有了,0
就是想问问是什么情况,我就是想问问这个情况,1
怎么治疗方,这需要怎么治疗呢？,1
会不会宫外孕？,会是宫外孕吗,0
适合什么时候检查？,什么时候检查的吗？,0
检查需要挂什么科,那还需要检查哪些,0
请问下这个是什么原因引起的,这个是什么引起的呀,1
输卵管造影需要多少钱,还需要做输卵管造影嘛？,0
我这个月什么时候排卵,一般什么时候排卵,0
性激素六项六项检查是怎么做的,我想做个性激素六项检查多少钱,0
是什么因素？,会是什么原因？,1
那要做B超检查嘛！,要检查B超吗,1
想咨询输卵管造影,那输卵管造影呢,1
还需要做其他什么检查么,哦！那需要做什么检查呢,0
月经完一个星期内同房会不会怀孕,请问月经后一个星期同房会怀孕吗,1
通输卵管多少钱,请问要输卵管造影的多少钱？,0
具体的要做那些检查呢？,具体做啥检查,1
没有检查出什么原因。,什么也没有检查,0
什么原因导致黄的,哪什么原因,0
药流后多久可以同房,自然流产多久可以同房,0
需要检查些什么？,那我需要做什么检查吗,0
就是在咨询你啊,现在就是在咨询啊,1
排卵期是什么时候！,排卵期大概在什么时候,1
你们的医院是在哪里了,想你们医院在哪,1
你们是什么医院呢！在哪里啊？,请问你们是哪儿的医院？,0
多囊卵巢和多囊卵巢综合症有区别吗,比较符合多囊卵巢综合症,0
盆腔积液怎么办呢,盆腔积液怎么治？,1
这几天没有,做没几天,0
怀孕几天可以查出来,怀孕几天能查出来,1
什么时候检查呢,检查，一般什么时候去,1
怎么能快速怀孕,就问你怎么怀孕,0
那你说需要做哪些检查啊,就检查哪些！,0
有可能是怀孕了吗,是要怀孕？,0
你们能有什么好的方法吗？,用什么方法呢？,1
一般是什么原因引起的呢,哪什么原因,1
哺乳期没来月经会怀孕吗,做了就会怀孕吗？,0
大概要花多少钱呢,嗯，大概需要多少钱,1
那我具体应该检查什么呢,具体需要检查些什么呢,1
月经正常，1月一次吗,两个月来一次月经正常吗？,0
子宫囊肿多久会好,我子宫做了微创，囊肿，多久好,0
需要去医院做什么检查,好的，检查前需要禁什么,0
我想咨询一下！,还没有啊，咨询一下,0
请问那是什么,请问 什么条件,0
这个手术做疼吗,从哪手术,0
我知道现在可以取不,现在可以要吗,0
造影只能看输卵管是吧,那输卵管造影呢,0
叫什么检查,需要做什么项检查,0
请问什么是多囊卵巢,多囊卵巢是什么意思？,1
月经过后几天是安全的,月经过后几天,0
这是哪里的医院,你医院在在哪里,0
什么导致,会是什么原因哦,1
我这情况该怎么办,这种情况该怎么办？,1
所以我想咨询一下,所以准备咨询一下,1
内膜增厚是什么原因外,子宫内膜老是增厚是什么原因,0
那需要多久恢复,恢复时间要多久,1
由什么导致的,是什么原因引起的。,1
是月经来的时候喝吗,比月经多,0
这是什么原因呀,什么原因哦,1
这需要怎么治疗呢？,那这怎么治疗呢,1
请问那怎么治疗,请问需要怎么治疗？,1
不知道怎么怀孕,怎么才怀孕？,1
我月经干净了，过来几天又有红的了,月经干净几天又来了,1
每个月都提前几天,月经每个月提前几天,1
例假什么都正常,月经正常也会吗,0
请问宫腔镜检查多少钱,宫腔镜检查多少钱啊？,1
会怀孕吗?,这种怀孕吗？,0
我想知道，我这个需要做什么检查吗？,还需要什么检查？,1
是不是检查激素六项？,激素六项什么时间检查,0
你们医院有吗,你们的医院是在哪里了,0
怎么算不孕不育啊,我想问一下子不孕不育,0
那还需要检查哪些,还需要做什么检查不,0
最晚什么时候做？,最晚什么时候有效,0
怀孕期怎么箅了,怀孕怎么怀的？,0
是什么原因呢？,会导致什么呢,0
那什么原因引起的呢,会是什么原因？,1
当天可以拿到结果吗,当天可以出结果吗,1
我想问一下输卵管不通怎么治,我想问一下输卵管怎么查,0
一般什么时候容易怀孕,目前备孕，什么时候容易怀孕,1
做完造影多久可以怀孕,刚做完输暖管造影多久可以怀孕？,1
不知道什么米,我不知道什么时候去,0
卵巢是什么？,多囊卵巢是什么意思？,0
四维要提前多久预约,四维需要提前预约吗,0
请问我怎么治疗,请问怎样治疗,1
多囊卵巢和多囊卵巢综合症有区别吗,多囊卵巢综合症 不能怀孕？,0
要检查些什么项目呀,需要做什么检查项目？,1
6项在什么医院可以检查,检查的那个b超什么的在医院,0
有什么办法嘛？,那还有什么办法吗,1
做输卵管造影检查多少钱？,你们家输卵管造影多少钱,1
需要做什么检查呢,那我需要检查什么啊,0
就是不知道排卵期有什么症状呀,排卵期，有什么症状,0
1取环后多久能怀孕,取环后多久可以怀孕呢,1
子宫内膜薄还有腺肌症,子宫内膜溥怎么治,0
请问我是什么引起的,请问那是什么,0
平时要注意些什么呢,有什么注意的吗,1
做输卵管造影可以不,哦，做造影疼吗,0
多囊卵巢是如何形成的,多囊卵巢，是胖引起的吗,0
是吃药还是？？,要吃药吗？,1
我们先咨询一下,我就是想咨询一下的,1
请问痛经怎么治,请问痛经是什么,0
你们怎么治疗手术吗,怎么手术治疗呢？,0
那我现在就做什么检查,用什么检查？,0
那我需要检查什么项目,还需要做什么检查呢？,1
你好月经时候同房会不会怀孕？,你好！在月经不规律的情况下同房会不会怀孕,0
那我有其他治疗方案吗,有治疗方案吗,0
算正常嘛,正常形态2正常吗,0
怀孕怀不上，怎么办,怎么怀孕怀不上,0
请问下这个是什么原因引起的,会是什么原因？,0
最主要的原因是什么呢,什么原因啊？,0
这需要怎么治疗呢？,怎么治疗呐,1
输卵管通水疼吗？,输卵管通水多少钱？,0
我是担心是不是怀孕了,是不是怀孕了,1
造成这样的原因是什么呢？,什么引起的原因,1
都是可以治好的吧？,这个可以治好吗,1
做个手术大概多少钱,大概手术多少钱,1
造影要花多少钱？,就只做造影多少钱？,1
哪什么原因,最主要的是什么原因,0
薄怎么办,这个怎么办了？,0
还需要什么检查？,那我需要检查什么啊,0
NT需要预约吗,NT要提前预约吗,1
是这两天吗,要几天啊,0
没有，需要检查什么？,还需要做什么检查不,1
一般怀孕了多久可以测出来,怀孕多久可以流呢,0
是什么因素？,是什么原因呢？,1
做人流多少钱呢,恩  打胎多少钱啊,0
那我咨询一下,所以咨询一下了解下啊,0
宫腔粘连做手术要多少钱？,宫腔粘连多少钱,0
检查的话是需要双方都需要检查吗,还需要检查些啥,0
是什么原因请问？,什么原因导致的呢？,1
医院下午几点上班呢,你们医院早上几点上班,1
腹腔镜手术你那做腹腔镜手术多少钱,宫腹腔镜多少钱,0
你们是怎么治疗了,他是怎么治疗呢,1
这要调理吗,嗯:那要怎调理呢？,0
明天的可以吗,周六可以吗？,1
我婆婆子宫内膜厚，怎么办,子宫内膜厚怎么办是正月查的。说子宫内膜厚。,1
是厚吗，那正常应该是多少呢,多少算正常,0
怀孕的话有什么征兆,怀孕有什么征兆啊,1
请问是不是怀孕？,请问，未怀孕什么意思吗？,0
你哪造影多少钱，，,好的，做造影一般多少钱,1
那现在需要检查什么就检查b超吗,那我现在要做的检查有哪些呢,0
怀孕怎么算啊,没有怀孕怎么试呢？,0
就是不知道怎么了,不知怎么说,0
就有多囊卵巢综合征？,多囊卵巢是如何形成的,0
最主要的原因是什么呢,是什么原因呢？,1
多囊卵巢和多囊卵巢综合症有区别吗,多囊卵巢综合征可以做吗,0
试纸怎么看是怀孕了？,试纸怎么用,0
怀孕了会来月经嘛,是怀孕嘛,0
有检查吗,还没有做检查呢,0
月经来完可以同房吗,月经没来可以同房会有怀孕吗,0
多囊卵巢怎么治,多囊卵巢要怎么调理,0
做输卵管造影是不是会很痛,输卵管造影怎么看呢,0
那还需要检查哪些,需要做什么检查，？,0
多少钱么 没有医保,多少钱？医保能报销么,0
那是什么时候怀的,那我们什么时候去,0
要检查不,没有去检查呢，,0
就问你怎么怀孕,没有怀孕怎么试呢？,0
一般是什么原因引起的呢,什么原因啊？,1
你说检查什么,我这个是得去做什么检查,0
那这个是什么原因导致成的,哪什么原因,1
去医院先做哪些检查呢,做哪些检查？,1
你说检查什么,不知道要检查什么,1
那有怀孕来月经的不,那有可能怀孕么,0
哪里有这个医院,你们这个医院在哪里？,0
怀孕了会来月经嘛,会再吃怀孕吗？,0
可以做复通手术吗,腹腔镜可以手术吗,0
子宫内膜薄还有腺肌症,子宫内膜厚咋形成的,0
一般大概需要多少钱呢,一般复杂的，大概需要多少钱了,0
吃什么加快精液液化,精液不液化吃什么药,0
你说检查什么,那我需要检查什么啊,1
有什么办法嘛？,有什么办法没有,1
多囊卵巢综合征可以做吗,多囊卵巢是什么意思？,0
这个是什么引起的呢？？,那我这个是什么原因引起的呢？,1
好的。你们哪个医院,你们是什么医院呢！在哪里啊？,0
怎么问啊,你是怎么称呼呢？,0
宫颈还有囊肿,宫颈那是囊肿还是什么,0
一般复杂的，大概需要多少钱了,那大概得需要多少钱？,0
你怎么称呼了？,怎么取呢,0
造影？吗,做输卵管造影可以不,0
哪我现在需要检查哪些,需要做哪些检查项目呀,0
这怎么治疗呢,这需要怎么治疗呢？,1
那什么原因引起的呢,这个会是什么原因引起的,1
是什么原因引起的啊,造成这样的原因是什么呢？,1
什么也没有检查,去年检查了没有什么,0
卵泡质量多久检查呢,想看卵泡质量怎么样 能检查吗,0
你们医院是私立医院啊？,你们是公立医院吗？还是私立医院？,1
像这种大概多久可以测？,大概多久能好,0
