sentence1,sentence2,label
以前是阶段性,以前都是手淫,0
西京医院可以移植,能移植子宫吗,0
点痣吗, 宣恩可以点痣吗？,0
可以吃药降下来吗？,肌酐高达800可以吃药吗,0
阳痿怎么办吃什么药,我阳痿吃什么药,0
水光针299是什么,水光针是什么档次的,0
那需要什么检查呢,需要检查什么那？,0
是包皮长闷得吗,是包皮长的,0
应该怎么治疗？,12.4mm应该怎么治疗,0
有鞘膜积液，,鞘膜积液手术,0
蒲公英可以祛斑吗？,祛斑68元吗,0
过敏性紫癜需要住院吗,需要住院,0
可以吃点什么药,可以吃点药吗,0
你家医院是公立医院吗？,你们是公立医院吗,1
会遗传吗,遗传,0
可以洗纹身吗，？请问,请问可以洗纹身吗？,1
我肌酐141能治好吗？,系统性红斑狼疮能治好吗,0
肾脏炎严重吗,肌肝105严重吗,0
点痣点的,今天下午可以点痣吗？,0
包皮怎样算过长,111怎样才算包皮长,1
洗眉什么价钱？,洗眉什么价格,1
 我是内双，,我是内双，两只,0
激光会有副作用吗,激光 有副作用吗,1
胎记多大孩子可以治疗,多大孩子可以治疗,0
请问腺肌症是怎么回事, 腺肌症是怎么回事,1
？,话费？,0
有人的话更长,请问有人在吗,0
用什么药治疗？,用什么治疗药,1
石女有月经来吗？,哪是石女吗,0
蟾蜍能治肾病吗,环磷酰胺能治肾病吗,0
做双眼皮要恢复多久,资料后后要多久恢复,0
我这白带有点黄,有点黄 水水的,0
直肠息肉是什么,什么是息肉,0
几年吗,有几年了，六十七岁,0
怎么治疗啊😊,这个治疗怎么治疗啊？,1
请问纹身能洗干净吗？, 纹身可以洗干净吗？,1
否治愈,现己治愈,0
这是什么原因呢？,这是什么原因,1
白癜风会传染吗？,白斑会传染吗，,0
吃药治疗可以吗,吃药可以侧底治好吗,0
可以洗纹身  是吗, 可以洗纹身的吗,1
血精是什么引起的,血精是怎么回事？,1
洗纹身有优惠吗？,洗纹身贵不贵？,0
喝药吗？,喝药,0
私立还是公立？,你们是私立还是公立的医院,1
药物吗,晋通药物,0
多囊肾怎么治疗啊,这个紫癜怎么治疗？,0
多囊肾症状,过敏性紫殿有什么症状,0
男人拉血怎么回事,拉血怎么回事？,1
我性生活时间短？,无奈时间短,0
有时候脚肿,有时候反酸,0
请问怎么可以降低龟头敏感度,怎么能降低敏感度呢,1
一大一小正常吗,一大一小,0
复通会不会痛？,做造影会不会痛,0
注射瘦脸针有什么副作用吗？,瘦脸针有副作用吗？ ,0
自体脂肪能维持多久？,做自体脂肪能维持多久,1
肾病综合征可以治好吗,肾病综合证可以治好吗,1
你们那是怎么治疗早泄的,早泄 你们那怎么治疗啊,1
现在无子宫无阴道可以治疗吗,无子宫可以治疗不,0
神经衰弱能治好吗,重度抑郁症能治好吗？,0
就射的快,观音坐莲女上位就射的快,0
包皮有点长，用切吗,就是包皮有点长，,0
你们用的是什么牌子的瘦脸针？,你们瘦脸针有什么牌子的,1
能治好吗？,白斑能治好吗,0
我白带发黄,不红不肿，白带发黄,0
大便有血是怎么回事, 大便有血是怎么回事,1
怀孕一般多久能测出来？,多久能测出来啊,0
是怎么治疗呢,怎么治疗呢,1
吃药可以吗，,吃药可以吗？,1
也是两年多了,透析治疗以有两年多了,0
白带黄色是怎么回事,白带是黄色的,0
什么方法,有什么治疗方法,1
血压低有什么症状,多囊肾症状,0
小腹胀痛怎么回事,小腹胀痛怎么,0
睾丸一大一小有没有问题,睾丸左边疼头一大一小怎么回事,0
白带多是黄色,白带黄色渣装,0
那性生活时间短怎么办,阴茎短细时间短怎么办,0
时间短做爱,做爱的时间短,1
是重度,重度的,1
昆明儿童医院检查肾病宗和证,检查肾挂那一科,0
你们这是三甲医院吗,咱妈是三甲医院吗,1
白带有点发黄，痒,白带发黄有点痒,1
是小腹痛,经常性饭后小腹痛,0
我以前有过,以前曾经有过,1
戒掉手淫是吗,戒掉手淫可以吗,0
我的白带是豆腐渣状的,豆腐渣状白带,1
我做爱时间短怎么办,做爱时间短，早泄,0
能脱的干净吗,能脱干净么？,1
盆腔积液？,积液是盆腔积液吗？,0
我是延长阴茎,可以延长吗,0
是怎么检查,怎么检查？怎么治疗啊？,0
可以贴双眼皮贴吗,双眼皮贴贴的,0
如果怀孕多久会有反应,怀孕了多久能有反应？,1
费用一般多少,一般治疗费用多少钱？,1
 毛孔粗大，脸友,我毛孔粗大,0
吃点利尿的药,吃点啥药好,0
有扩散迹象,太田痣会扩散吗,0
男人多久正常,男人多久射精才算正常,0
今天下午可以点痣吗？,点痣点的,0
孕前检查都做什么,就是孕前检查都检查什么,1
住院治疗,住院治疗吗，,0
会不会留疤吗,你们洗出来会留疤吗,0
旦白低怎么办？,急性肾炎怎么办？,0
用什么药物可以治疗,可以用什么药物吗,1
尿涨检查,脑脊液检查,0
医院礼拜日有人吗,有人呢,0
外阴瘙痒是怎么回事？, 外阴瘙痒是怎么回事？,1
包皮过长好治吗,前列腺炎  好治吗,0
这是公立还是私立医院？,你们的医院是私立还是公立,1
白带像豆腐渣是怎么回事呢,白带像豆腐渣是怎么回事,1
紫癜怎样治疗,慢性肾炎怎样治疗,0
人流需要住院吗,需要住院吗,0
从小就有白斑, 从小就有了,0
老年阴道炎怎么治疗,您好，阴道炎怎么治疗？,0
紫癜好治疗吗？,过敏性紫癜好治疗吗？,0
好几年ζ,有，好几年了,0
您们在朝阳区哪里,医院地址在哪里,0
需要住院治疗吗？,这个需要住院治疗吗？,1
紫癜能治愈吗,肾综可以治愈吗,0
怀孕都有什么症状,怀孕是什么症状？,1
还能生孩子吗,没有子宫还能生孩子吗,0
 999瘦脸针是什么牌子的,瘦脸针是什么牌子的,0
肾病怎么治,紫癫改怎么治？,0
这个怎么治呢,过敏性紫癜这个怎么治,0
白带多，有点黄,不多白带有点黄,0
右安门医院是私立医院吗,凤凰是私立医院,0
白斑是怎么引起的,那是怎么引起的,0
月经推迟是什么原因嫩,月经推迟是什么原因,1
潜血什么意思，,ckd4是什么意思,0
一个月来了两次月经什么原因,一个月来两次月经是,0
您好  还在吗, 您好在吗,1
打玻尿酸能维持多久？,玻尿酸注射 能维持多久,1
原因是什么？,肌肝偏低什么原因,0
无奈时间短,就性生活时间短,0
阴茎发言了吃什么药好,血热吃什么药好,0
子宫迁出对性生活有影响吗？,你好，子宫切除对性生活有影响吗,1
胎记价格疗程是怎么算, 去胎记价格怎么算,1
洗纹身要洗几次才能洗干净,青年洗纹身,0
瞳孔有点大,阴帝有点大,0
機器能保持多久,一两千能保持多久,0
能不能治好现在,那肾病综合征能不能治好？,0
您是医生吗？,您是医生吗,1
可以勃起硬度不够,勃起后硬度不够,1
祛斑反弹吗？,会不会反弹？,0
白带发黄异味,白带发黄，多，异味,0
我是想咨询一下，什么原因,我就想咨询一下。,0
什莫原因呢,早泄是什么原因呢？,0
子宫切除还能过性生活吗,我子宫切除了还能过正常性生活吗？,1
需要吃点什么药呢,就是吃点药,0
什么原因😊,什么原因？,1
嗯，是老爸,四十二嗯,0
有异味 白带发黄,有  白带发黄 异味,1
会不孕不育吗,不孕不育,0
幼稚子宫能治疗，,幼稚子宫能治疗吗？,0
蜘蛛痣怎么收费的,怎么收费的？,0
需住院吗？,需住院吗,1
月经一个月来两次是正常吗？,一个月来两次月经是,0
我早泄是什么原因呢？,什莫原因呢,0
月经一个月来两次是正常吗？,一个月来两次月经是怎么回事,0
是 黄色,有黄色脏东西,0
我的症状是前列腺吗,有前列腺的症状,0
激光洗纹身会不会留疤,激光洗纹身会留疤吗,1
胎停是要住院吗,要住院？,0
想咨询picosure,想咨询复诊,0
一般月经推迟几天算正常呢,月经呆几天算正常,0
子宫切除还能过性生活吗,子宫切除后还能不能过性生活,1
有吃药吗,吃药可以？,1
有什么办法治疗吗,有办法治疗吗,0
石女来月经吗？,请问石女来月经吗,1
和国产瘦脸针有什么区别,那为啥有国产和进口的区别,0
这个是怎么引起的吗,这个什么引起的呢,1
双眼皮手术有什么风险,做双眼皮手术有风险,0
有什么方法吗,透析是什么治疗方法？,0
息肉有点大,我有点大,0
是什么影响没有, 有什么影响没有,1
洗纹身吗,多少钱洗,0
测试纸一道深一道浅,请问验孕纸一道深一道浅是否怀孕了,0
要吃什么药好？,前列腺吃什么药好？,0
吃药可以？,有吃药吗,1
那需要怎么治疗呢,肌酐740需要怎么治疗,0
是包皮长闷得吗,中指长,0
手淫过度 早泄,手淫过度会,0
那美白针有副作用？,有副作用吗？,0
bv 检测是什么,bv检测是检测什么,0
有时候会消,有时候没有，有时候有,0
外阴痒怎么办,外阴痒 怎么办呢,1
子宫下垂,磅悦下垂,0
有时庠有时不痒,不痒不病,0
外阴瘙痒用什么药好使,请问外阴瘙痒有嘎达用什么药,0
有一元硬币大小，,一元硬币大小 需要多少钱啊,0
你们是中医治疗还是西医治疗,是中医还是西医治疗？,1
请问单角子宫能治疗吗,单角子宫能顺生吗,0
姣兰玻尿酸维持多久,玻尿酸注射能维持多久,0
应该有两三年了吧,有两三年了吧,1
肾病综合征好不好治疗,悬架好不好治疗？,0
emm…,……,0
还早泄，是不是肾虚,是不是肾虚了呢,0
龟头上有小红点是怎么回事呀,龟头上有小红点是什么,0
‍人工‍受孕‍唔要‍住院‍吗,住院要另外交住院费吗？,0
就是先天性无子宫无阴道,我是先天性无阴道，无子宫,1
阴部瘙痒怎么回事,阴部剧烈瘙痒,0
性激素六项检查,那性激素六项检查什么,0
大概费用要多少,血管瘤大概要多少钱,0
去黑眼圈？,土豆片可以去黑眼圈吗,0
宫颈糜烂不治疗,宫颈糜烂可以治疗吗,0
面吸恢复期多久,埋线双眼皮恢复期多久,0
幼稚子宫能治好吗，,幼稚子宫能治好怀孕吗？,0
请问有人在吗,有人说正常,0
我的做爱时间很短怎么办, 做爱时间短怎么办？,1
两年了？,接近两年,1
外阴瘙痒是怎么回事啊,外阴瘙痒无比,0
激光祛斑会反弹不,激光祛斑反弹吗,1
肾衰竭二期，能看好吗,能看好吗？,0
白带略显黄色,白带员黄色,1
多大可以开,胎记多大可以治疗,0
额头水肿怎么回事,最先是水肿,0
来月经有血块是正常吗,月经有血块,0
会不会以后不会怀孕了？,会不会怀孕呢？,0
阴道炎用什么药好使,混合性阴道炎用什么药呢,1
彩色纹身洗干净需要多少钱,能洗干净吗？,0
射的快是怎么回事,射的快早泄,0
子宫纵隔能做手术吗,纵隔子宫不做手术可以吗,0
我睾丸一大一小怎么回事,睾丸一大一小可以治,0
还是做b超,做b超需要什么,0
我想问问IGA肾病,想问问,0
没有子宫，能过性生活吗,子宫切除了，能过性生活吗,0
我想咨询一下你，,我是想咨询一下，什么原因,0
强奸了小女生会不会怀孕。,会不会以后不会怀孕了？,0
要重新检查,肾功要检查什么？,0
现在测试是一道深一道浅,试纸一道深一道浅是怀孕了吗,0
痛风性肾衰竭能治吗,能治号码,0
第五期严重吗？,痛风病严重吗？,0
怎么调理呢,肌肝高怎么调理,0
咋办,那咋办，,1
过敏性紫癜怎么治疗？,肾衰竭怎么治疗？,0
具体地址在哪里,地点在哪里,1
早泄  吃什么药好,前列腺吃什么药好？,0
幼稚子宫能怀孕吗,幼稚子宫怎治,0
医生您好，在吗, 医生您好，在吗？,1
疤痕修复可以吗, 疤痕修复可以吗？,1
我就有手淫的习惯,早年我有手淫习惯,1
试管有危害吗,卵巢积液有什么危害,0
白斑会遗传吗,会遗传吗,0
始基子宫治疗吗,始基子宫有得冶吗,1
你好 请问在吗, 你好在吗？,1
白带有点黄，,有点黄 水水的,0
有好多年了，,我有好多年手淫了,0
十二次能脱干净吗,能脱干净么？,0
女方会痛吗？,解结扎会痛吗？,0
打进口的和国产的有什么区别？,进口和国产的有什么区别啊,0
你好请问在吗,你好？在吗,1
不会痛的吗,做输管造影会不会痛,0
那有什么办法可以解决,那有什么办法能解决？,1
多少分钟是正常的,一般正常的性生活是多少分钟,0
是的，好多年了,有三高好多年了,0
你们打的瘦脸针是什么牌子的啊,瘦脸针380元的是什么牌子,0
自体脂肪填充吗？,自体脂肪填充价格,0
你好瘦脸针是什么牌子的？,套盒是什么牌子的,0
尿急感觉尿不尽,尿急尿不尽阳痿早泄,0
叫超就行,叫什么呢？,0
医院地址，是正规医院吗？,正规医院吗,0
过敏性紫癜吃什么药,吃什么药治疗？,0
能治号码,能治iag肾病吗,0
白带发黑怎么回事,月经发黑怎么回事,0
验孕棒一浅一深是什么意思, 验孕棒一浅一深代表什么意思,1
祛疤的 ,祛疤价格,0
尿蛋加肾病综合征怎么治疗,肾脏炎怎么治疗,0
红斑狼疮可以治吗,狼疮肾部综合征可以治吗,1
左天白带多,阴经两面白带多,0
白带多是怎么回事了,白带白带多是怎么回事,1
你好，请问怀孕几天能测出来,怀孕试纸几天能测出来,0
双子宫怀孕有什么影响？,双子宫有什么影响吗,0
纹身可以洗,洗纹身有优惠吗,0
阳痿早泄  怎么治啊,怎么治啊，,0
是什么引起的,肾病是什么引起的,0
想问一下 B超和彩超区别是什么, 彩超和B超有什么区别？,1
贤结怎么治疗,肾衰竭第五期怎么治疗,0
先天性无子宫无阴道，可以治疗后怀孕吗,先天性无子宫的可以治疗吗,0
什么是鞘膜积液,有鞘膜积液，,0
月经推迟了是不是怀孕了,有月经推迟,0
一个月来了两次月经什么原因,月经一个月两次是什么原因,1
试纸多久可以测出怀孕,多久能测出,0
请问月经推迟多久算正常, 月经推迟多久算正常,1
多囊卵巢有什么危害,代孕有什么危害,0
外阳瘁怎么治,阴吹该怎么治,0
就是包皮有点长，,包皮有点长，有手淫,0
打耳洞吗,花都可以打耳洞吗,0
好多年,高原心肺病好多年了,0
双眼皮和开眼角的价格？,580是开眼角,0
请问吃什么药比较好,那怎么治疗，吃什么药比较好,0
请问肾病综合征能治好吗？,膜性肾病二期 能治好吗,0
有尿急和尿不尽,尿不尽尿急,1
我女儿大便出血怎么回事,大便出血，怎么回事,1
指点怎么治？,肌酐300.1，怎么治,0
子宫多大正常呢,正常子宫多大,1
您好在吗？？,您好，在的,0
是紫癜引起的,是过敏性紫癜引起的,0
双子宫是什么意思？,双子宫是什么意思啊,1
需要休息几天？,做包皮手术需要休息几天,0
硅胶和膨体哪个效果好？,那硅胶和膨体哪个更贵,0
有危害吗,血透有什么危害,0
我气血不足,是不是气血不足啊，,0
脱毛99是永久的吗，,是永久的？,0
勃起后硬度不够,可以勃起硬度不够,1
以前性是多的，,手淫多以前,0
瘦脸针副作用吗？,瘦脸针有副作用吗,1
