,uuid,sentence,sentence2,label
7933,e9f6f876-1bf9-11ea-81e1-e0d55e7e3b80,这是不是牛皮藓,应该是藓，但是不是牛皮藓,0
7935,e9faed5d-1bf9-11ea-a601-e0d55e7e3b80,不会是牛皮癣吧,不是牛皮癣吧,1
7936,e9f79521-1bf9-11ea-a9f8-e0d55e7e3b80,你说用什么药好?,请问用什么药能摸好？,1
7939,e9f94057-1bf9-11ea-82a3-e0d55e7e3b80,我的朋友他现在就在郑州,他现在在郑州,1
7940,e9f60f7d-1bf9-11ea-9856-e0d55e7e3b80,脸上红疙瘩,头皮还发红,0
7942,e9f5e8ba-1bf9-11ea-aed8-e0d55e7e3b80,后背上和屁股上，2年了,胳膊上腿上，三年了,0
7944,e9f857bc-1bf9-11ea-b3fe-e0d55e7e3b80,身上也有点,就是身上有点,1
7946,e9f71fd9-1bf9-11ea-8700-e0d55e7e3b80,在手臂上,上和胳膊上,0
7947,e9f6f851-1bf9-11ea-ac0f-e0d55e7e3b80,王老祖可以吗？,用了王老祖,0
7949,e9f6aa26-1bf9-11ea-9920-e0d55e7e3b80,头上背上比较多,在头上，背上多,1
7951,eb0789c2-1bf9-11ea-b51a-e0d55e7e3b80,胳膊和腰上,胳膊和腿上,0
7955,eb078914-1bf9-11ea-85aa-e0d55e7e3b80,有十多年了，全身都有,二十多年了，全身都有,1
7959,e9fa03af-1bf9-11ea-b7ef-e0d55e7e3b80,爸爸讲不？,爷爷，姑姑有,0
7960,e9f5e88d-1bf9-11ea-8825-e0d55e7e3b80,医生是怎么看的,您是医生？,0
7962,e9f7bca1-1bf9-11ea-882c-e0d55e7e3b80,这个不能治痊愈吗,这个能治愈不能,1
7963,e9fa7843-1bf9-11ea-8480-e0d55e7e3b80,头部5年,头部 一年,1
7964,e9f6f88f-1bf9-11ea-9d54-e0d55e7e3b80,我自己也不知道是啥！,我也不知道那是什么,1
7968,eb0760d3-1bf9-11ea-a24a-e0d55e7e3b80,还是在腿上,我的主要是在腰部 大腿,0
7969,e9f809c2-1bf9-11ea-ac6d-e0d55e7e3b80,你们是哪里的医院啊,在你们医院,0
7970,e9f8cd20-1bf9-11ea-bac1-e0d55e7e3b80,银屑病就是牛皮癣吧？,只看牛皮癣,0
7976,e9f5e88f-1bf9-11ea-94ec-e0d55e7e3b80,头上也有几个点,在腿上有几个红点,0
7980,e9f6d1b6-1bf9-11ea-aae8-e0d55e7e3b80,我的头上有几个，腿上有一个,别的地方没有，就头上这一点,0
7981,e9f74612-1bf9-11ea-9cb0-e0d55e7e3b80,牛皮癣和银屑病一样吗？,去了光说是牛皮癣,0
7983,e9fa033a-1bf9-11ea-b726-e0d55e7e3b80,有治疗好的可能吗,在治疗\,0
7987,e9f857b1-1bf9-11ea-bef6-e0d55e7e3b80,我想确定这个是牛皮癣吗？,我也不确定是不是牛皮癣,0
7988,e9f8314a-1bf9-11ea-a9b1-e0d55e7e3b80,用啥药膏,就外用药,0
7991,e9fb13cf-1bf9-11ea-a18f-e0d55e7e3b80,之前是一片一片的，现在这几天腿上胳膊上手上都起了小红点，手上的有点痒,头部两年了，一开始就一点，这几天身上脸上都是了，头顶更严重了,0
7996,e9f6f882-1bf9-11ea-9b02-e0d55e7e3b80,加一下微信给你发一下图片你先帮我看一下行吗,能说下微信不，我给照片你看一下,1
7997,eb078943-1bf9-11ea-910e-e0d55e7e3b80,你好，这个药吃上有什么症状,我想问一下这个药膏什么药膏最好,0
7998,e9f87dac-1bf9-11ea-8c22-e0d55e7e3b80,咨询卡泊三醇能多长时,了解一下，卡泊三醇,0
7999,e9f94101-1bf9-11ea-8d4f-e0d55e7e3b80,治疗的话需要多久,这样的病需要治疗多长时间,1
8000,e9fa7807-1bf9-11ea-a850-e0d55e7e3b80,好几年了，,一两年了。,1
8002,e9f96823-1bf9-11ea-96c0-e0d55e7e3b80,牛皮癣就是那一种吗,我患的就是牛皮癣,0
8004,eb078999-1bf9-11ea-a6bc-e0d55e7e3b80,请问医生是什么病？照片,还没去看是什么病,0
8005,eb07af80-1bf9-11ea-89ce-e0d55e7e3b80,这里可以发,都可以的,0
8006,e9f87d84-1bf9-11ea-9a65-e0d55e7e3b80,不知道怎么引起的,不知道怎么治,0
8007,e9f7bc74-1bf9-11ea-b9d5-e0d55e7e3b80,前几天好的,之前都好了,0
8011,e9f8f44a-1bf9-11ea-8d67-e0d55e7e3b80,我儿子身上是什么呀！,你看下我家孩子是什么癣,0
8012,e9fa77fa-1bf9-11ea-aa59-e0d55e7e3b80,现在复发,去年复发,1
8014,e9f65d09-1bf9-11ea-8827-e0d55e7e3b80,那大概需要多少费用？,费用大概多少,1
8015,e9f96750-1bf9-11ea-be4b-e0d55e7e3b80,什么是牛皮癬,牛皮藓吧,0
8016,e9f8f400-1bf9-11ea-8c0c-e0d55e7e3b80,你好，我想问。,你好，问一下,1
8017,e9fa786c-1bf9-11ea-a862-e0d55e7e3b80,身上现在是红色的，,身上很多红色的,1
8026,e9f683ff-1bf9-11ea-9508-e0d55e7e3b80,拿了点药，医生说是牛皮癣,医生说是牛皮癣。,1
8027,e9f857cc-1bf9-11ea-9179-e0d55e7e3b80,遗传可以治吗？,遗传么？,0
8028,eb078974-1bf9-11ea-b28b-e0d55e7e3b80,从我们发现应该有半年了，,应该两年了,0
8031,e9f76e32-1bf9-11ea-9c3d-e0d55e7e3b80,脚和腿部位都有,腿上部位也有,0
8036,e9fa7839-1bf9-11ea-ba70-e0d55e7e3b80,没有，明天去看看,好的，有时间我们去,1
8040,e9f7957a-1bf9-11ea-ab00-e0d55e7e3b80,谁说牛皮癣了,他们说是牛皮癣,0
8043,e9f7953a-1bf9-11ea-a3d6-e0d55e7e3b80,能提供抺的中药吗,吃的中药，,0
8045,eb076100-1bf9-11ea-b662-e0d55e7e3b80,我现在在吃着药呢？,没有 现在在吃着中药,1
8047,e9f7e36a-1bf9-11ea-83a3-e0d55e7e3b80,这怎么治疗的,你们是怎么治疗呢,1
8049,e9f9b676-1bf9-11ea-b8f3-e0d55e7e3b80,现在没有照片,没有照片,1
8052,e9f7bc11-1bf9-11ea-bc67-e0d55e7e3b80,喝中药调理可以吗,喝的中药,0
8053,e9f60ffe-1bf9-11ea-b31f-e0d55e7e3b80,图片你看下,发图片你看一下,1
8054,eb07d5cc-1bf9-11ea-b798-e0d55e7e3b80,确诊过了,检查了，确诊了,1
8055,e9f6835b-1bf9-11ea-8c12-e0d55e7e3b80,好的，谢谢了，可以摸治疗湿疹的药膏吗,宝宝湿疹可以用这个药吗,0
8056,eb073a0d-1bf9-11ea-bc9f-e0d55e7e3b80,对，我本人,对的，我是本人,1
8057,e9faedda-1bf9-11ea-b8a3-e0d55e7e3b80,说是牛皮癣呀,牛皮癣肯定,1
8058,e9f8cd75-1bf9-11ea-9d49-e0d55e7e3b80,没去 但我知道这是,我不确定是什么,0
8060,e9f79500-1bf9-11ea-ab18-e0d55e7e3b80,用，您的微信号是什么，我加您,你的微信是多少，我给你发视频,0
8061,e9f967d4-1bf9-11ea-9e87-e0d55e7e3b80,看过，医生说牛皮癣,看过，确定是牛皮癣,1
8062,e9f9902c-1bf9-11ea-a40f-e0d55e7e3b80,怎么治疗啊,你那里是怎么治疗啊,1
8067,e9f9409a-1bf9-11ea-a9b6-e0d55e7e3b80,在小诊所看过,去过一个小诊所,1
8070,eb0760fa-1bf9-11ea-b0f0-e0d55e7e3b80,已经看过！关节手掌手指蜕皮！不痒！,刚开始只有手背出红豆 慢慢的全身都出红痘痘 现在开始脱皮 白色的掉皮,0
8072,e9f76e59-1bf9-11ea-bc92-e0d55e7e3b80,怎么治疗快,咱们那是怎么治疗,1
8074,eb07d5ed-1bf9-11ea-ab2b-e0d55e7e3b80,我给你拍个照片吧,你给我看看,0
8075,e9f94086-1bf9-11ea-82b1-e0d55e7e3b80,掉皮  下边是。红的,疙瘩上面是皮,0
8076,e9f7e31c-1bf9-11ea-bf15-e0d55e7e3b80,不是牛皮癣吗,看的像牛皮癣,0
8083,e9fb3ae3-1bf9-11ea-a695-e0d55e7e3b80,儿子也有,孩子没有,0
8090,e9f8ccca-1bf9-11ea-a485-e0d55e7e3b80,牛皮癣和银屑病一样吗？,是，银屑病,0
8094,eb07d622-1bf9-11ea-b993-e0d55e7e3b80,全身好多年了。,全身，已经20多年了,1
8097,e9f794ee-1bf9-11ea-83a5-e0d55e7e3b80,等明天吧,不在我家，在老家明天在说吧,0
8098,e9fac646-1bf9-11ea-9101-e0d55e7e3b80,是外用药还是,外用药还没有用,0
8099,e9f6aa80-1bf9-11ea-a254-e0d55e7e3b80,现在没治疗给个建议怎样治疗,现在治疗了,0
8102,e9fa033e-1bf9-11ea-9ee3-e0d55e7e3b80,目前头上腿上,头上身上腿上,0
8104,e9f7e32d-1bf9-11ea-80d7-e0d55e7e3b80,都没办法了,在没办法了吗,1
8105,e9fa9f42-1bf9-11ea-b947-e0d55e7e3b80,你们是郑州医院吗,你们医院在郑州玛,1
8106,e9f6831c-1bf9-11ea-94b7-e0d55e7e3b80,怎么治疗方法,该怎么治疗啊？,1
8107,e9f87e69-1bf9-11ea-91cf-e0d55e7e3b80,会复发吗,有好了，还会复发,0
8114,e9f99040-1bf9-11ea-9160-e0d55e7e3b80,牛皮藓痒吗,不是牛皮鲜,0
8116,e9f7e2b1-1bf9-11ea-8c19-e0d55e7e3b80,只有屁股上有一个,只有头皮上有,0
8117,e9f96775-1bf9-11ea-8504-e0d55e7e3b80,这是洛阳四院不是？,你是洛阳四院,0
8118,e9f71f0d-1bf9-11ea-965c-e0d55e7e3b80,目前头上腿上,头上  腿上,1
8121,e9f8316b-1bf9-11ea-8f6a-e0d55e7e3b80,肚子上，屁股上，大概两个月,头上，有半年，腿上一两个黄豆大,0
8122,e9faedce-1bf9-11ea-979e-e0d55e7e3b80,半个月了吧,几个月了吧,1
8123,e9fb142f-1bf9-11ea-b7bb-e0d55e7e3b80,是，牛皮癣不就是银屑病吗,她说是牛皮癣,0
8124,e9f65c90-1bf9-11ea-aee8-e0d55e7e3b80,不是我是我妈,不是我是我女儿,1
8126,e9f9b668-1bf9-11ea-b9df-e0d55e7e3b80,我想问一下这个是吗？,我想问你一下。,0
8127,e9f919ae-1bf9-11ea-a724-e0d55e7e3b80,怎么治疗好的快,这个病怎么治疗,1
8128,e9f5e861-1bf9-11ea-9015-e0d55e7e3b80,你们怎么治疗的。,你那怎么治疗的啊？,1
8129,eb073a36-1bf9-11ea-bd55-e0d55e7e3b80,腿上和头上，一年多了,胳膊上，时间有3个月了,0
8133,e9f71f93-1bf9-11ea-9a05-e0d55e7e3b80,谁说是牛皮癣了,他们说是牛皮癣,0
8134,e9faedcd-1bf9-11ea-9ece-e0d55e7e3b80,让医生看了，说是,今天去看医生，医生说是,1
8140,e9fa78cf-1bf9-11ea-9388-e0d55e7e3b80,那是怎么来的呢？,怎么称呼你,0
8141,e9f9b724-1bf9-11ea-a1aa-e0d55e7e3b80,好几个月,几个月了,1
8142,e9f8a513-1bf9-11ea-a5fa-e0d55e7e3b80,有没有不痒的,不碰就不痒,0
8144,e9f9dc66-1bf9-11ea-8f5b-e0d55e7e3b80,有点发红,有点脱皮,0
8145,eb07aecc-1bf9-11ea-abdb-e0d55e7e3b80,一年左右,20天左右,1
8147,e9f63567-1bf9-11ea-b47d-e0d55e7e3b80,半个月了吧,4个月了吧,1
8148,e9f65c3f-1bf9-11ea-bf50-e0d55e7e3b80,是还没有你呀,是，我没你了,0
8149,e9f83150-1bf9-11ea-aaea-e0d55e7e3b80,外用还是内服,内服外用,0
8150,e9fa2a19-1bf9-11ea-b3ee-e0d55e7e3b80,我问一下多少钱一盒,多少钱一盒,1
8151,eb07d5d9-1bf9-11ea-9dff-e0d55e7e3b80,看过了，已经6年了,20多年了看过,1
8154,e9fa9f75-1bf9-11ea-a925-e0d55e7e3b80,你们这正规么？,你是正规的吗,1
8155,e9f8a55a-1bf9-11ea-9b00-e0d55e7e3b80,你是医生吗,是在医院吗？,0
8156,e9f683db-1bf9-11ea-85b3-e0d55e7e3b80,十几年了全身都有,在全身，有二十多年了,1
8158,e9f7e29c-1bf9-11ea-97ef-e0d55e7e3b80,前胸 后背,腰部腿上,0
8159,e9f85819-1bf9-11ea-ac8b-e0d55e7e3b80,你不能帮我看看嘛,我找看看,0
8161,e9f79528-1bf9-11ea-a45e-e0d55e7e3b80,这个是牛皮癣吗？,不是牛皮癣,0
8162,e9f87de8-1bf9-11ea-a79f-e0d55e7e3b80,能到你们医院去吗,这个药你们医院没有呀,0
8163,e9f60fbc-1bf9-11ea-b93b-e0d55e7e3b80,牛皮癣什么样的,都是牛皮癣,0
8166,e9faed9e-1bf9-11ea-9ef6-e0d55e7e3b80,这是什么，是癣吗,这是癣吗？,1
8167,e9fa0357-1bf9-11ea-a60b-e0d55e7e3b80,只看牛皮癣？,知道牛皮癣,0
8168,e9f9dc83-1bf9-11ea-9770-e0d55e7e3b80,今年才开始,最近才有,1
8173,e9f9b69e-1bf9-11ea-a925-e0d55e7e3b80,起白皮是什么癣,痒，起白皮,0
8180,e9f8f39c-1bf9-11ea-96cb-e0d55e7e3b80,不知道是不是不痛不痒,小孩胳膊上有一块，不知道是不是,0
8181,e9fb1432-1bf9-11ea-a54b-e0d55e7e3b80,甲医院吗？,这是医院哪的药,0
8182,e9faedc6-1bf9-11ea-b362-e0d55e7e3b80,检查了是的,没有检查这个,0
8183,eb07895c-1bf9-11ea-a26c-e0d55e7e3b80,全身都有，头部也有,头上有，身上没有,0
8184,e9f61000-1bf9-11ea-af68-e0d55e7e3b80,医院说是,本地医生说是,1
8185,e9fb61cb-1bf9-11ea-bb36-e0d55e7e3b80,是药膏吗,没有就涂抹啦药膏,0
8186,e9fac643-1bf9-11ea-a92f-e0d55e7e3b80,现在现在头上有一点,头上现在也有怎么办,0
8190,e9f65c6f-1bf9-11ea-b0c4-e0d55e7e3b80,十几天吧,五六天了,1
8193,e9f919d7-1bf9-11ea-a7e9-e0d55e7e3b80,在腿上。,在小腿。,1
8194,e9f8314b-1bf9-11ea-a57d-e0d55e7e3b80,腿，胳膊。脚,胳膊，腿,0
8196,e9f71f8f-1bf9-11ea-b1d5-e0d55e7e3b80,是什么原因,这个是什么原因造成的呢,1
8199,e9f60f76-1bf9-11ea-8047-e0d55e7e3b80,这是微信,这是微信号,1
8200,e9fa035a-1bf9-11ea-87b6-e0d55e7e3b80,后背严重,病情在头部脸上,0
8201,e9fa5156-1bf9-11ea-a4f4-e0d55e7e3b80,以前不知道,一直没注意,0
8209,e9f87dd1-1bf9-11ea-bf50-e0d55e7e3b80,牛皮藓痒吗,检查是牛皮藓,0
8211,e9f8318c-1bf9-11ea-9033-e0d55e7e3b80,你们医院在什么位置,你们是什么类型的医院,0
8214,e9f76e3d-1bf9-11ea-a87d-e0d55e7e3b80,这样不能发吗,这里不能发吗,1
8216,e9fac661-1bf9-11ea-9760-e0d55e7e3b80,就是咨询一下,我就是了解一下,1
8226,e9f6f890-1bf9-11ea-a93f-e0d55e7e3b80,以前有，但不多,都有，但是都不多,0
8227,e9f809c3-1bf9-11ea-8b28-e0d55e7e3b80,这个能摸红霉素药膏吗,药膏吃??,0
8228,e9f79574-1bf9-11ea-ab25-e0d55e7e3b80,去年在那看的又复发了,去年好了，现在又复发了,1
8229,eb078961-1bf9-11ea-acab-e0d55e7e3b80,那大概需要多少费用？,大概费用要多少,1
8235,e9faeda8-1bf9-11ea-995c-e0d55e7e3b80,主要头上，有1年了,在头上快一年了,1
8239,e9f940ba-1bf9-11ea-bae4-e0d55e7e3b80,现在没有,现在已经没了,1
8245,e9fa2af9-1bf9-11ea-8727-e0d55e7e3b80,你们都是怎么治疗的,怎么治疗快,1
8246,e9f60f90-1bf9-11ea-8574-e0d55e7e3b80,那你们看什么，不是医院吗,你们是啥医院,0
8247,eb078921-1bf9-11ea-ad3c-e0d55e7e3b80,感冒  输液,一般皮肤病,0
8251,e9f9dd17-1bf9-11ea-b6b4-e0d55e7e3b80,一年多了，全身都有,半年了，全身都有,1
8252,e9faedd0-1bf9-11ea-8cbf-e0d55e7e3b80,还有点痒。,有一点痒,1
8254,e9fa516b-1bf9-11ea-b369-e0d55e7e3b80,这个是什么情况,这是什么情况,1
8255,e9f87e82-1bf9-11ea-8bfa-e0d55e7e3b80,牛皮癣是什么病,是牛皮癣哦,0
8256,e9f76dfb-1bf9-11ea-8795-e0d55e7e3b80,只看牛皮癣？,牛皮癣四年了,0
8257,e9fac677-1bf9-11ea-a6c9-e0d55e7e3b80,我自己也不知道是啥！,我也不知道是什么,1
8259,eb073a4a-1bf9-11ea-a141-e0d55e7e3b80,我的头上有几个，腿上有一个,身上没有发展了，就是头上有,0
8260,e9f9b673-1bf9-11ea-aca9-e0d55e7e3b80,全身半年多了,全身好几年了,1
8261,e9f60fd5-1bf9-11ea-bb6b-e0d55e7e3b80,医院说是,我们这里医生说是，,1
8264,e9f83185-1bf9-11ea-9c17-e0d55e7e3b80,二年了？在头部,头部六年了，,1
8265,e9fa7897-1bf9-11ea-9909-e0d55e7e3b80,头上的刚有,只是头上有,0
8266,e9f6aa6b-1bf9-11ea-a6e2-e0d55e7e3b80,二十多年，两个腿部，后背,小腿，背部，二十多年,1
8269,e9fac654-1bf9-11ea-94f2-e0d55e7e3b80,哪里都看了，就是看不好,就是不好看,0
8270,e9f9dcfb-1bf9-11ea-9954-e0d55e7e3b80,身上有红点，还有点痒，挠时还疼,有点脱皮,0
8274,eb07d5b8-1bf9-11ea-8240-e0d55e7e3b80,怎样会好呢？,用什么好呢？,1
8276,e9faece4-1bf9-11ea-b40c-e0d55e7e3b80,不知道吃什么就犯了,就是都不能吃什么,0
8279,e9f8f41f-1bf9-11ea-9373-e0d55e7e3b80,这不属于皮肤病吗,也是看皮肤病的,0
8280,e9fa2aa8-1bf9-11ea-899c-e0d55e7e3b80,头皮屑特别多咋回事,头皮屑特别多,0
8284,e9f830b1-1bf9-11ea-9187-e0d55e7e3b80,你们医院，医保给报销吗,你们医院可以，走合作医疗报销吗,1
8290,e9f8f3bb-1bf9-11ea-939a-e0d55e7e3b80,医院在那里,你的医院在郑州那里,0
8293,e9fa2aa6-1bf9-11ea-bb00-e0d55e7e3b80,一个月，头上,半年，脚上,1
8295,e9fac674-1bf9-11ea-8390-e0d55e7e3b80,儿子10岁,女30岁,0
8296,e9f79552-1bf9-11ea-a370-e0d55e7e3b80,牛皮癣是什么？,我就是想知道什么是牛皮癣,1
8298,e9f83131-1bf9-11ea-b9ed-e0d55e7e3b80,好了还会在复发吗,但总是复发,0
8299,e9fa9f77-1bf9-11ea-b955-e0d55e7e3b80,背上  还有小腿,背上还有头上,0
8302,e9fb3acf-1bf9-11ea-b2a7-e0d55e7e3b80,快一年了,都一年了,1
8303,e9f71fc1-1bf9-11ea-9569-e0d55e7e3b80,是皮肤病   不知道是不是牛皮癣,看是不是银屑病,0
8304,eb0789c4-1bf9-11ea-be32-e0d55e7e3b80,确诊了 牛皮癣，头上身上都有,牛皮癣，三年，腿上,0
8305,e9f635ad-1bf9-11ea-974a-e0d55e7e3b80,你看一下是什么病,可以拍一下,0
8306,eb07af73-1bf9-11ea-80d9-e0d55e7e3b80,嗯，三个月了,嗯嗯，有半年了,1
8309,e9f71f45-1bf9-11ea-ab0d-e0d55e7e3b80,牛皮癣，确诊了,确诊了牛皮癣,1
8310,e9fa0356-1bf9-11ea-8f12-e0d55e7e3b80,检查是牛皮藓,嗯，以前确认过牛皮藓,1
8314,e9f857b0-1bf9-11ea-b5df-e0d55e7e3b80,我去大医院看了   医生说是牛皮癣,今天去了，医生说是牛皮癣,1
8315,e9fa03d9-1bf9-11ea-819b-e0d55e7e3b80,还有胳膊上 有几个月了,就是胳膊上有几个小的。,0
8317,e9f6d151-1bf9-11ea-931f-e0d55e7e3b80,这是银屑病吗？,嗯银屑病,0
8321,e9f8cd07-1bf9-11ea-b7a2-e0d55e7e3b80,这个会不会传染？,你还说不会传染？,0
8322,e9f8f455-1bf9-11ea-949f-e0d55e7e3b80,有什么好的可以用的药吗？,叫银什么了,0
8323,e9f9b71d-1bf9-11ea-8607-e0d55e7e3b80,你们医院有？,去你们医院,0
8325,e9f71f28-1bf9-11ea-86c5-e0d55e7e3b80,有什么好的治疗办法吗？,那你有什么办法吗,1
8327,eb07afac-1bf9-11ea-a06d-e0d55e7e3b80,好你得多少我加你把,你的多少，我加你,1
8328,e9f65cb7-1bf9-11ea-a6db-e0d55e7e3b80,一个月，头上,10年，头上,1
8329,eb07d5fd-1bf9-11ea-964a-e0d55e7e3b80,他头皮很痒  头皮屑好大,痒 白色皮屑 头发梳不通,0
8330,eb07af0a-1bf9-11ea-bd38-e0d55e7e3b80,你加一下看，不知道对不对,你看是不是,0
8333,e9f65cbb-1bf9-11ea-84f9-e0d55e7e3b80,有1年了,有7  8  年了,1
8334,e9f7bca3-1bf9-11ea-b34e-e0d55e7e3b80,胳膊上起白皮,开始红点现在起白皮,0
8336,e9f5e8b8-1bf9-11ea-be00-e0d55e7e3b80,男，半个多月了,29，男，一年多了,0
8341,e9f6aac7-1bf9-11ea-b682-e0d55e7e3b80,我这个怎么治,这个怎么治疗,1
8343,eb07d5e8-1bf9-11ea-ada9-e0d55e7e3b80,主要头上，有1年了,在头上，快一年了,1
8345,e9fa038c-1bf9-11ea-a91b-e0d55e7e3b80,还一直发展,一直没发展,0
8347,e9f99048-1bf9-11ea-ba7a-e0d55e7e3b80,我的朋友他现在就在郑州,她在郑州呢，现在,1
8349,e9f7bcb2-1bf9-11ea-8260-e0d55e7e3b80,微信加上吧，我可以给你发视频,你说你的微信号，我加你,0
8351,e9f7e2b0-1bf9-11ea-ba4b-e0d55e7e3b80,好的，你们专业看这个病吗？,你那里医院是皮肤科的吧,0
8354,eb07613d-1bf9-11ea-b897-e0d55e7e3b80,嗯，感冒好了就开始起了,是的，头上感觉好多,0
8357,e9faed54-1bf9-11ea-87b7-e0d55e7e3b80,你们那里是怎么治疗的,你们这是怎么治疗的,1
8361,e9f8f3b8-1bf9-11ea-b01e-e0d55e7e3b80,腿，后背都是点状，,头部，四肢，前胸，后背都有,0
8365,e9faece7-1bf9-11ea-89e5-e0d55e7e3b80,胳膊和腰上,腿上，胳膊肘关节,0
8367,e9f794fe-1bf9-11ea-be4b-e0d55e7e3b80,我不知道是什么,这我不知道,1
8370,e9f8578c-1bf9-11ea-8656-e0d55e7e3b80,你好，我想问一下牛皮癣刚开始是什么样子的？,你好！我想咨询一下银屑病,0
8373,e9f6f887-1bf9-11ea-8e6e-e0d55e7e3b80,头部 四肢 应该有3个月,四肢，一个月了,0
8374,e9fb3b14-1bf9-11ea-acbd-e0d55e7e3b80,什么引起的,这个是什么原因造成的呢,1
8375,e9fb1479-1bf9-11ea-8b54-e0d55e7e3b80,明天过去呀,哦明天把,1
8376,e9f940e6-1bf9-11ea-b77b-e0d55e7e3b80,脸上有几个,只有两个  就在脖子上,0
8377,eb07af84-1bf9-11ea-b7c0-e0d55e7e3b80,大腿，小腿,腿上，胳膊肘,0
8380,e9f91964-1bf9-11ea-91d1-e0d55e7e3b80,有半年多了,有两年多了,1
8381,e9fa9f58-1bf9-11ea-9cf6-e0d55e7e3b80,上身，半年多了,全身，20年了,0
8382,e9faed92-1bf9-11ea-8227-e0d55e7e3b80,看了，医生说是牛皮癣,去看过医生。他们说是牛皮癣。,1
8386,e9f6d1ba-1bf9-11ea-8beb-e0d55e7e3b80,等明天吧,明天在说吧,0
8388,eb07615e-1bf9-11ea-bd86-e0d55e7e3b80,一般怎么治？,一般用什么药治疗,0
8389,e9fa514f-1bf9-11ea-b343-e0d55e7e3b80,看过一家医院，也不知道是不是牛皮癣,不知道是不是牛皮癣呢   之前有咨询过  有些说是牛皮癣 有些说是皮炎,1
8394,e9f65ca5-1bf9-11ea-b1c5-e0d55e7e3b80,有效果，不很,什么效果好,0
8397,e9faed36-1bf9-11ea-8262-e0d55e7e3b80,银屑病是不是牛皮癣吗,说牛皮癣,0
8398,e9fb61df-1bf9-11ea-874b-e0d55e7e3b80,他说是遗传,看过，不是真菌，,0
8401,eb07af24-1bf9-11ea-80f1-e0d55e7e3b80,加一下微信给你发一下图片你先帮我看一下行吗,好吧，照片了，再咨询,0
8403,e9f65d13-1bf9-11ea-a9e2-e0d55e7e3b80,你们医院是是三甲医院吗,在你们医院,0
8406,e9f6353a-1bf9-11ea-90ef-e0d55e7e3b80,胳膊，小腿有几个,腿，胳膊，脸,0
8407,eb07af56-1bf9-11ea-b159-e0d55e7e3b80,请问医生是什么病？照片,你看一下这是怎么了，,0
8410,e9f7462d-1bf9-11ea-b243-e0d55e7e3b80,刚开始的,刚开始有,0
8412,e9f7bbc0-1bf9-11ea-8a1e-e0d55e7e3b80,我们不是牛皮癣,我的不是牛皮藓,1
8417,e9fa788c-1bf9-11ea-817b-e0d55e7e3b80,背上，腿上，还有胳膊上,胳膊，腿上，手上,0
8420,e9f60fc3-1bf9-11ea-988d-e0d55e7e3b80,就脖子和头皮上面多,现在就手臂腿部和头部有,0
8427,eb073a01-1bf9-11ea-b164-e0d55e7e3b80,手一抓  就有白色皮屑掉落,就是红，有皮屑,0
8430,e9f60fe7-1bf9-11ea-8113-e0d55e7e3b80,是复发了吗,停止后复发,0
8431,e9f7bbcb-1bf9-11ea-b39b-e0d55e7e3b80,你那里是怎么治疗啊,怎么治疗啊,1
8433,e9f7bc18-1bf9-11ea-a1a2-e0d55e7e3b80,怎样治疗效果好呢,需要怎样治疗呢,1
8434,eb07af32-1bf9-11ea-b604-e0d55e7e3b80,6年了 全身的,20年了全身,1
8435,e9f857a6-1bf9-11ea-b1fc-e0d55e7e3b80,什么都可以,什么病啊？,0
8440,eb0789b9-1bf9-11ea-8012-e0d55e7e3b80,目前头上腿上,头上腿上,1
8444,e9f6aa9e-1bf9-11ea-98d6-e0d55e7e3b80,那是什么情况,具体是查什么,0
8445,e9f76dd7-1bf9-11ea-bf54-e0d55e7e3b80,头上严重,全身腿上严重,0
8449,e9f635e9-1bf9-11ea-9d24-e0d55e7e3b80,谁给你说我牛皮癣了,他们说是牛皮癣啊,0
8456,e9fb3ad4-1bf9-11ea-bfc7-e0d55e7e3b80,只能看牛皮癣吗？,说就是牛皮癣,0
8458,e9f9dd01-1bf9-11ea-9c21-e0d55e7e3b80,6年了 全身的,全身都有近期半年发展全身的,1
8461,e9f6d165-1bf9-11ea-a0d0-e0d55e7e3b80,有好几年了,有二三年了,1
8462,e9fb13f3-1bf9-11ea-8173-e0d55e7e3b80,这是银屑病吗？,去了。说的是银屑病,0
8467,e9fb1450-1bf9-11ea-b6a9-e0d55e7e3b80,是脸上都是痘痘能看吗,脸上痘痘能不能看,0
8470,e9f87ded-1bf9-11ea-b238-e0d55e7e3b80,牛皮癣是啥样,是寻常性牛皮癣,0
8471,e9fa031d-1bf9-11ea-9e52-e0d55e7e3b80,不会是牛皮癣吧,牛牛皮癣,0
8479,e9f65cb8-1bf9-11ea-9098-e0d55e7e3b80,要是，能治好吗,还能治好吗,1
8480,e9f71efe-1bf9-11ea-b443-e0d55e7e3b80,一几年了,好多年了，,1
8483,e9fa51c1-1bf9-11ea-b353-e0d55e7e3b80,大概有一个月了,大概有两个月了,1
